,predictions
25370,60.3048370907
25371,59.4107862201
25372,60.7446449334
25373,61.844280041
25374,61.9535691337
25375,59.9935069144
25376,60.5708873488
25377,56.5109122304
25378,60.3798088791
25379,61.0510135454
25380,60.2545221543
25381,60.5429031502
25382,60.3366043445
25383,61.547977702
25384,62.1169675628
25385,61.1782868999
25386,60.9061089657
25387,60.1132429722
25388,60.5253160385
25389,61.063881949
25390,60.1665093387
25391,59.4727290876
25392,60.1814626956
25393,61.9794533867
25394,64.0336544667
25395,62.3171961181
25396,63.3791423867
25397,61.2708042083
25398,60.4218493756
25399,59.2018450872
25400,61.1327269103
25401,61.3844736076
25402,61.3853500246
25403,59.993938257
25404,61.8400576233
25405,60.8951834333
25406,62.1844510831
25407,61.6868081336
25408,61.5082286314
25409,61.5696349694
25410,62.4184166452
25411,61.7725937222
25412,61.8134395896
25413,62.6773782726
25414,60.7952961847
25415,60.4387383712
25416,61.7755009186
25417,60.5746880687
25418,62.4130486953
25419,62.2460250608
25420,62.0786233129
25421,60.4300075276
25422,62.5298880774
25423,61.547548582
25424,63.6229004812
25425,61.5514593078
25426,61.1909080807
25427,63.7242695969
25428,64.6371646849
25429,61.7283681087
25430,61.7136037222
25431,61.0900291132
25432,60.0536302169
25433,61.4197432892
25434,61.0268674375
25435,62.0373678464
25436,62.1638434662
25437,60.1870033726
25438,60.7192593925
25439,60.6687619887
25440,62.1488104165
25441,61.529758913
25442,60.9203201869
25443,59.3958600563
25444,58.7051419924
25445,60.4580792576
25446,60.8740982132
25447,57.8349731097
25448,61.4812075076
25449,62.0864880326
25450,62.0341704877
25451,61.2319050754
25452,61.6135897323
25453,61.6502947054
25454,61.8409191239
25455,61.0747817992
25456,59.6981252452
25457,60.7760945487
25458,60.9412741717
25459,61.2136700678
25460,62.3198604899
25461,60.4706908254
25462,61.642760102
25463,61.7665202407
25464,61.0018602163
25465,60.6040170909
25466,61.5219678851
25467,61.2075602056
25468,61.9927348283
25469,60.9920567184
25470,60.3715437799
25471,60.0028516514
25472,60.9544297583
25473,60.0998915549
25474,61.6552223654
25475,63.1118063459
25476,62.1479160063
25477,61.3800116805
25478,61.4077498881
25479,61.3892664907
25480,62.162775973
25481,62.7679433039
25482,61.4935755138
25483,62.6421559308
25484,59.8536502488
25485,60.8987996831
25486,61.8013649699
25487,61.5124385827
25488,62.0472734429
25489,61.8200167385
25490,61.5662671675
25491,61.8371232225
25492,59.075872213
25493,59.2353269625
25494,61.5878588384
25495,57.3323050254
25496,60.5306946571
25497,62.0062331817
25498,62.5358031676
25499,61.9584979175
25500,60.7142883
25501,62.039723959
25502,60.579343197
25503,62.1607038114
25504,60.855022305
25505,59.9060814257
25506,61.9883271741
25507,60.8267012194
25508,56.2249500211
25509,60.8665864264
25510,61.1802097526
25511,60.2526317772
25512,60.51707339
25513,62.44421173
25514,62.4436917395
25515,61.9960994208
25516,61.3752345184
25517,61.1373408842
25518,62.8946931676
25519,61.1290164823
25520,60.5663037712
25521,60.2390439079
25522,62.0807691515
25523,61.8807677246
25524,61.4765217959
25525,60.7330365949
25526,60.8274197257
25527,62.1032593181
25528,61.1790410836
25529,61.3044285091
25530,61.1378507831
25531,62.0396673218
25532,62.4951140385
25533,60.881877401
25534,60.8954357692
25535,61.6673705051
25536,61.3403183535
25537,59.4522843576
25538,60.0758356492
25539,61.6387164781
25540,61.409757227
25541,61.8370825249
25542,61.2361100472
25543,60.6515893152
25544,60.8224415097
25545,62.3647562285
25546,61.7441226464
25547,59.9469226526
25548,59.8734113173
25549,59.3106500907
25550,60.1350611246
25551,60.2589991317
25552,59.9339406473
25553,60.9396001111
25554,62.4102723572
25555,60.6030475416
25556,61.4630628763
25557,61.2657599815
25558,60.1385586355
25559,61.6338014914
25560,61.6439372735
25561,62.5477149907
25562,61.2277284655
25563,61.0143261253
25564,60.1473972828
25565,60.0929706928
25566,61.8233239898
25567,63.2949957822
25568,60.2622412166
25569,59.7588246057
25570,59.9090792552
25571,60.036460667
25572,59.7531360736
25573,61.1220336885
25574,60.4284451289
25575,62.5869369957
25576,61.9951867807
25577,62.9928064283
25578,61.0865710065
25579,60.012262826
25580,61.0741137015
25581,61.298087442
25582,62.3682215873
25583,60.8990311902
25584,60.6031305939
25585,61.747509745
25586,63.3667913394
25587,62.7363556635
25588,62.1264825313
25589,61.5084823065
25590,61.126900076
25591,60.5867149879
25592,59.756932502
25593,61.9176228213
25594,62.1464517871
25595,59.5899258011
25596,61.5964925599
25597,61.0716817993
25598,59.7835832684
25599,61.5511252507
25600,61.4724596541
25601,61.2606628492
25602,61.2792591212
25603,62.6806014327
25604,62.2577909359
25605,61.6265358238
25606,60.2724569536
25607,61.3091455689
25608,62.567660975
25609,62.4831133648
25610,61.2986085996
25611,61.9965975901
25612,60.8201697093
25613,61.9812460388
25614,62.2490011981
25615,62.2828423968
25616,61.1308883626
25617,61.5452076018
25618,60.0116264026
25619,60.5437992729
25620,61.3126395312
25621,61.6655768217
25622,62.8063648807
25623,61.9987718389
25624,61.3909906527
25625,62.0824201374
25626,62.5572584761
25627,61.8732077741
25628,60.6011701453
25629,60.9035766763
25630,60.5982744701
25631,61.8625745395
25632,62.5495923553
25633,61.6633223147
25634,63.1135201396
25635,61.1309836078
25636,61.6804134633
25637,61.5734399029
25638,61.5809834299
25639,60.7777088002
25640,59.9906934854
25641,59.8166398845
25642,61.5910396841
25643,62.6310102295
25644,61.9660665822
25645,62.4937049379
25646,61.5644182929
25647,62.2740506889
25648,62.5297190983
25649,64.1476192522
25650,63.0877770932
25651,62.1351649833
25652,61.5923574247
25653,61.759411215
25654,62.2376413044
25655,60.2477643023
25656,60.3149179992
25657,61.0592757003
25658,61.5686923667
25659,60.9204285587
25660,61.2182519614
25661,62.2852377645
25662,59.807264689
25663,63.5723455573
25664,63.1660464046
25665,62.3617235035
25666,62.0647870207
25667,61.7924360281
25668,61.9851343646
25669,64.2078117192
25670,62.4322287611
25671,62.5735198458
25672,63.0146334985
25673,61.4422387886
25674,60.5594502651
25675,60.4907429618
25676,62.3294546369
25677,62.609725453
25678,61.0854605329
25679,62.5431664634
25680,62.3050629736
25681,60.7047542044
25682,60.4355986854
25683,59.8857327524
25684,60.3773014159
25685,61.86618754
25686,62.1210871753
25687,60.8110468553
25688,60.919385736
25689,60.1216722818
25690,63.0678330834
25691,62.3740202647
25692,63.1686543084
25693,61.4781416589
25694,60.4654900358
25695,61.4096028845
25696,62.2750983063
25697,62.1313800614
25698,60.953989507
25699,62.598371325
25700,62.4769650223
25701,61.2251583651
25702,60.8214139495
25703,60.2468554864
25704,60.8351267468
25705,62.6371976836
25706,62.1612276929
25707,62.0296269715
25708,60.9341768813
25709,60.492375924
25710,60.4427942819
25711,62.7728406571
25712,62.1365069091
25713,62.4348608454
25714,63.233239621
25715,63.2124945453
25716,64.0937890141
25717,63.1902751873
25718,61.701187972
25719,61.245776149
25720,61.6985136707
25721,63.445522314
25722,63.7657142538
25723,62.5962344126
25724,62.4328382435
25725,61.4199690846
25726,60.3399393881
25727,62.6701919732
25728,61.9666975819
25729,61.0700180221
25730,61.5600320786
25731,62.0939935818
25732,61.0602872821
25733,62.3836030686
25734,62.1336867485
25735,62.8072676003
25736,62.8725076712
25737,62.3582874249
25738,62.27735188
25739,61.5955846935
25740,62.4681053297
25741,62.795821907
25742,62.4568163492
25743,60.4122707747
25744,61.5115487326
25745,60.9453253281
25746,61.0581099001
25747,61.2251988965
25748,60.8976758069
25749,62.7515491685
25750,62.8051105262
25751,63.5633994863
25752,62.5447102251
25753,59.3129764824
25754,60.7609768803
25755,61.2586427215
25756,61.5609179688
25757,60.8606912608
25758,61.3214246123
25759,60.8710393394
25760,60.8600861584
25761,61.4437617643
25762,62.9119146593
25763,61.9303784885
25764,61.7626629686
25765,61.8731058363
25766,63.8516227775
25767,62.9490706358
25768,62.877467709
25769,61.7703475791
25770,62.0595443105
25771,61.3084083759
25772,60.9508502666
25773,61.9088180015
25774,61.6539340256
25775,60.0404514471
25776,62.1801021085
25777,61.1382056752
25778,61.3864322655
25779,61.1044677057
25780,60.9502925866
25781,61.3877477725
25782,61.1010725794
25783,63.1486506429
25784,61.5522578273
25785,63.4221986431
25786,63.1328215841
25787,62.5146636843
25788,62.0675682118
25789,60.9027819355
25790,62.0972183952
25791,61.2839442332
25792,60.2651493294
25793,61.6892152353
25794,62.347204881
25795,60.2607537849
25796,61.6123120816
25797,62.0510152314
25798,62.1537502216
25799,62.503122407
25800,61.0557481935
25801,60.7986608468
25802,60.2592865955
25803,60.7033897104
25804,61.2181892224
25805,60.6714964666
25806,60.536841073
25807,61.5064275998
25808,60.9171016986
25809,61.3970821534
25810,61.3515244519
25811,62.4358970714
25812,61.6787881277
25813,63.5709907683
25814,62.2706284008
25815,62.6942623746
25816,61.3280171909
25817,62.6187633024
25818,60.9419376128
25819,60.9462766644
25820,60.4132819144
25821,61.2025298003
25822,61.6046543386
25823,60.8944525127
25824,61.8841956358
25825,60.8357188091
25826,59.6814204557
25827,60.853612659
25828,60.556697816
25829,60.1570996946
25830,61.0740760279
25831,61.408386008
25832,61.1629381167
25833,58.4997241868
25834,55.8765836047
25835,55.3746569475
25836,59.5977259744
25837,60.7089361244
25838,61.9326544361
25839,61.8194992498
25840,62.0354607155
25841,61.3920833323
25842,60.8373655356
25843,60.7464915001
25844,60.3221556478
25845,59.9937033984
25846,61.1918412958
25847,62.2957018668
25848,60.7321379405
25849,61.3877355297
25850,60.329188664
25851,60.8628108134
25852,61.0418209451
25853,62.0159211341
25854,60.6959133464
25855,61.2693628133
25856,63.2946167318
25857,61.9716384997
25858,60.0436284426
25859,59.3271136803
25860,59.9123929192
25861,59.8741930504
25862,62.5562112603
25863,61.3404960809
25864,61.0643214024
25865,59.8134516534
25866,59.5824284766
25867,60.3394162532
25868,59.2017739366
25869,60.5372040947
25870,62.3077596332
25871,62.2987225389
25872,61.9488002999
25873,60.9316153314
25874,61.1169079601
25875,60.6084894924
25876,60.3129177713
25877,59.7448585719
25878,60.1545851672
25879,60.7492678151
25880,62.0615242243
25881,62.6600510549
25882,62.1810978075
25883,61.8020486508
25884,63.0132734718
25885,61.9308390081
25886,61.2961390765
25887,60.3737303014
25888,63.8202105097
25889,62.4767753488
25890,61.96278762
25891,61.6116654855
25892,63.3133131674
25893,62.2538525587
25894,61.7665261347
25895,61.9192413812
25896,61.0049415409
25897,59.1379193667
25898,59.6767968765
25899,61.8420530156
25900,59.7067048406
25901,60.7196111464
25902,60.0872596763
25903,60.4961114866
25904,60.4899725816
25905,61.5929738709
25906,60.0617298618
25907,59.2830603266
25908,60.4378601938
25909,60.8131080444
25910,61.2056573921
25911,61.127709596
25912,61.3218295528
25913,61.5419338739
25914,61.6727696806
25915,61.300482659
25916,60.7255917778
25917,60.0244957007
25918,61.4317327272
25919,60.2114856223
25920,59.2058458964
25921,61.150378445
25922,60.6877188117
25923,59.4154428027
25924,59.4706537008
25925,60.8352027746
25926,60.2266824644
25927,59.5861369136
25928,59.4506269612
25929,61.7444037757
25930,60.2850004196
25931,59.6795933276
25932,58.6808351248
25933,59.19440227
25934,60.6837858273
25935,60.2625342104
25936,59.9109640146
25937,59.6264908703
25938,59.1574195753
25939,60.4111876614
25940,61.7060550431
25941,61.9241892635
25942,64.2736309513
25943,64.3277036114
25944,64.4863738328
25945,64.1200907118
25946,62.8576250062
25947,63.0939755174
25948,63.3342644828
25949,63.4982072163
25950,63.1011066626
25951,63.3496439772
25952,61.303981031
25953,61.1966865874
25954,61.3097004558
25955,60.9245819586
25956,61.3694682217
25957,62.7352314128
25958,61.6257097084
25959,61.7043154749
25960,61.3220851248
25961,61.0081096646
25962,61.8143348804
25963,62.9362178692
25964,60.2843395036
25965,60.7562611183
25966,63.0350125331
25967,62.3706507466
25968,60.5757475605
25969,61.1224235855
25970,61.3945640954
25971,60.5700854812
25972,62.7573724619
25973,64.0359714356
25974,61.8315244438
25975,62.1453737625
25976,62.8299864196
25977,62.3548654691
25978,62.4652305798
25979,61.7847371008
25980,61.3518052287
25981,61.2650336555
25982,61.4332480547
25983,60.2406905429
25984,63.4195931514
25985,63.6480345794
25986,62.443539671
25987,61.3541071553
25988,62.4300551989
25989,61.9608562322
25990,60.5713730375
25991,61.0417924816
25992,61.8226270018
25993,60.4983096272
25994,61.3011219121
25995,61.8504484514
25996,62.897065312
25997,62.0972430644
25998,62.5252148222
25999,63.1001990152
26000,61.7086234968
26001,63.4165885362
26002,62.9578723535
26003,63.1995069185
26004,61.945446522
26005,63.3054888558
26006,62.7415223188
26007,63.2570167352
26008,64.6781202102
26009,62.8901336324
26010,62.0884995236
26011,59.921978565
26012,60.5754541296
26013,61.4277778111
26014,61.4318839767
26015,62.3128540578
26016,62.5274259961
26017,62.187004963
26018,61.8089537641
26019,62.8219091783
26020,61.5141681232
26021,62.2524193399
26022,62.4193690047
26023,61.2769294102
26024,60.1176806214
26025,62.7220105157
26026,63.5719601097
26027,64.088130249
26028,62.7004285658
26029,62.8922272573
26030,62.3294148157
26031,61.6408140175
26032,61.1471882384
26033,61.2046675877
26034,61.6083172587
26035,61.4907039498
26036,61.6234708174
26037,63.1500128717
26038,64.0723673868
26039,63.1414022436
26040,61.3536399621
26041,61.1582996976
26042,62.7571424724
26043,61.5806154661
26044,59.648533035
26045,59.6329053282
26046,61.3878345436
26047,61.0894226078
26048,60.4555211746
26049,62.0516138038
26050,62.137255095
26051,61.3922846026
26052,62.1595253255
26053,61.8209278779
26054,61.1703912756
26055,60.2893913562
26056,63.3729035479
26057,64.2045642534
26058,64.5266862123
26059,63.670732679
26060,62.3198870114
26061,63.3329696343
26062,62.0602195468
26063,61.6071373124
26064,60.3602096405
26065,60.0282058576
26066,61.5707548365
26067,61.6682612092
26068,62.6321171745
26069,63.0460525387
26070,63.6006969304
26071,63.0410399255
26072,63.7441462423
26073,63.5521509556
26074,62.778485867
26075,62.0453421115
26076,59.9947428678
26077,59.8765224766
26078,60.9961210577
26079,62.1159881048
26080,61.3128385471
26081,61.2834082174
26082,60.320220109
26083,62.847042753
26084,62.8798571468
26085,61.7086896096
26086,62.9931783802
26087,59.7520293673
26088,59.426491758
26089,61.1388755604
26090,61.1567841711
26091,62.3264654134
26092,62.8698983607
26093,63.1204982563
26094,62.3394395597
26095,61.5208381892
26096,62.4208221419
26097,62.2636270431
26098,61.6645176677
26099,61.7089759772
26100,62.143187298
26101,61.2815840708
26102,60.5589861822
26103,61.2195947966
26104,63.4114733762
26105,62.2286147698
26106,63.018835772
26107,62.5180498081
26108,62.6690086577
26109,62.541222358
26110,61.7877965665
26111,62.0181484843
26112,62.6304483158
26113,62.8207484122
26114,63.2589142751
26115,62.5634290994
26116,63.1682435559
26117,62.0545957895
26118,63.0521688401
26119,63.6998791752
26120,65.1331051865
26121,64.289484349
26122,63.3451624047
26123,63.2688921941
26124,62.1468226014
26125,62.0494043965
26126,60.9853361101
26127,62.3677976413
26128,60.2686079021
26129,64.2213979546
26130,63.3713873977
26131,63.8001863544
26132,62.2490082407
26133,61.0269606191
26134,61.954806069
26135,63.8551868006
26136,63.6847692023
26137,62.1013772997
26138,62.9347525965
26139,61.7746505462
26140,61.6458359548
26141,64.4964106639
26142,65.0613381476
26143,63.4915603331
26144,62.9301191067
26145,62.6901367427
26146,62.3744128238
26147,62.9011167484
26148,63.1274294231
26149,64.0446318907
26150,62.6084055568
26151,62.8656106627
26152,63.8824967893
26153,65.0264475228
26154,63.4082451587
26155,63.3444632451
26156,62.7154526911
26157,63.1202086387
26158,61.9866566912
26159,62.5038732252
26160,61.3639847778
26161,61.3241605515
26162,60.3752344888
26163,61.3264322851
26164,59.9837261305
26165,60.5904957981
26166,61.0365624757
26167,61.6793750357
26168,62.0015732066
26169,61.5284260354
26170,62.3929582672
26171,62.4342364781
26172,60.9868053051
26173,62.1494736421
26174,62.0179441735
26175,62.3010739265
26176,61.8805308449
26177,61.5843401726
26178,60.7319943222
26179,60.1098704583
26180,60.2434793966
26181,59.270826128
26182,60.7128830992
26183,60.8185624488
26184,62.7249425588
26185,62.2634334839
26186,60.9272279873
26187,62.2704938651
26188,61.7606124615
26189,60.9242128268
26190,60.6175591392
26191,62.4938773852
26192,65.2610166862
26193,64.3791168198
26194,63.4039916671
26195,62.0181052397
26196,61.3131364196
26197,60.8948918001
26198,61.6592131266
26199,61.6926924515
26200,61.6058864421
26201,60.7480729086
26202,61.6103642062
26203,61.5929576811
26204,61.0088276858
26205,62.9284531685
26206,61.7620763081
26207,62.0678051093
26208,61.4963463901
26209,61.0887278217
26210,61.0441123891
26211,61.5507983325
26212,61.6504505933
26213,60.8148091735
26214,62.0066435129
26215,61.8368425195
26216,60.8650127138
26217,60.5744393709
26218,60.5167172931
26219,60.6775249616
26220,61.3299463058
26221,61.1552958747
26222,62.0956258108
26223,62.2709040423
26224,61.0360472382
26225,60.4916586506
26226,60.3486938763
26227,61.4596010078
26228,61.4608351565
26229,61.6239588746
26230,61.5266747346
26231,62.7573426725
26232,63.0079996028
26233,64.0187658635
26234,64.0572225307
26235,63.2956288108
26236,62.9766839689
26237,62.3978116927
26238,63.0427113461
26239,62.2603460376
26240,62.6022622629
26241,61.5337510385
26242,62.5838676424
26243,62.4125012744
26244,62.641655714
26245,62.9166071678
26246,62.4918363507
26247,63.1387132514
26248,64.4450499468
26249,63.1945791964
26250,64.5018792247
26251,64.1085556149
26252,64.6079500319
26253,64.0971356973
26254,63.8466029319
26255,64.5122288915
26256,63.9934021252
26257,62.904994233
26258,60.944578279
26259,61.5425750656
26260,62.2887938455
26261,62.3194743025
26262,61.7366752633
26263,63.4285807621
26264,65.231909541
26265,62.4070805138
26266,61.062094372
26267,61.761075555
26268,62.725984349
26269,63.1094140965
26270,63.7275961475
26271,62.8502321531
26272,62.8887552414
26273,62.0134624982
26274,64.0759966336
26275,63.1395346713
26276,63.4183486943
26277,63.5745494267
26278,64.1853666643
26279,63.3787028736
26280,64.9564290284
26281,65.2484884231
26282,64.7190686814
26283,62.8761112577
26284,62.5742299247
26285,63.8655685064
26286,63.7008142371
26287,64.0026380833
26288,62.624810774
26289,62.6628895196
26290,62.570389009
26291,63.7915659204
26292,61.7827577746
26293,62.813520212
26294,61.7083062149
26295,60.6285849989
26296,61.633212755
26297,64.6918417066
26298,64.3173715506
26299,63.923780309
26300,62.2751665234
26301,64.1054808086
26302,62.7450350829
26303,64.7593099414
26304,61.1287156835
26305,62.3591381263
26306,61.6869166769
26307,60.9193377351
26308,60.9381829308
26309,60.7520063284
26310,56.5433359708
26311,62.3488334952
26312,64.2025496675
26313,64.0602995055
26314,63.6858762176
26315,61.7222485603
26316,63.5516894685
26317,62.3420223653
26318,61.8215420664
26319,62.3850748902
26320,62.1401609301
26321,61.6874283726
26322,61.7280833981
26323,61.4289505013
26324,63.339835161
26325,63.2294935082
26326,62.3858556627
26327,63.8269213637
26328,64.8692656841
26329,61.2134952099
26330,60.4917947995
26331,61.7932273382
26332,61.7908632836
26333,63.4075907776
26334,64.4999095659
26335,63.6201722774
26336,62.7664131857
26337,63.6258553919
26338,63.3481308413
26339,64.0693244102
26340,63.3878054077
26341,63.5022076299
26342,62.2093491017
26343,62.6606353657
26344,63.3686053036
26345,63.8181655267
26346,65.3741337067
26347,63.4857368982
26348,64.6671409441
26349,62.8010229284
26350,64.6614214015
26351,63.5205412084
26352,63.191650796
26353,62.311478675
26354,62.4607188296
26355,63.8749761212
26356,62.6006761983
26357,64.1167986407
26358,62.2391446212
26359,60.926926518
26360,61.0443031961
26361,61.0614977688
26362,60.8573200023
26363,60.9094444658
26364,62.2637768513
26365,61.5192986428
26366,60.9680575456
26367,62.0959293601
26368,62.2943654462
26369,62.7810743786
26370,62.2721815917
26371,62.0732215031
26372,60.9476998595
26373,62.1087630581
26374,64.6288082224
26375,63.2334893121
26376,62.0002793318
26377,62.4704313586
26378,61.40270039
26379,60.4663406313
26380,59.5810265117
26381,62.7365170051
26382,63.8451383374
26383,63.0395397741
26384,62.3730984097
26385,62.4059641217
26386,63.1915792305
26387,64.08009483
26388,64.6144662071
26389,62.6228579858
26390,63.0162764083
26391,63.2833504481
26392,63.6405335614
26393,63.0346270997
26394,62.7364971465
26395,62.7011205343
26396,60.7685662981
26397,61.2221534034
26398,63.0525270551
26399,63.2301830354
26400,62.545714887
26401,62.5804437435
26402,62.9376005838
26403,62.9450790982
26404,62.7546741615
26405,62.5594318694
26406,62.8157532376
26407,63.4555821987
26408,63.1538354645
26409,62.9800711028
26410,61.8591196587
26411,61.6771714973
26412,62.8374074902
26413,62.5565442211
26414,61.7800782736
26415,57.072324436
26416,63.0357777184
26417,62.9594389201
26418,63.1119395468
26419,63.4671269228
26420,63.7833398418
26421,65.1796720749
26422,65.9266405332
26423,64.3618880068
26424,63.4267245939
26425,61.9676898354
26426,62.2231787577
26427,61.7395346723
26428,62.3048837365
26429,62.1394341436
26430,62.3937551538
26431,61.2831533227
26432,62.8363144095
26433,62.182198378
26434,64.4373417749
26435,62.5545900108
26436,60.8848563489
26437,62.2758851999
26438,61.5661152185
26439,63.2052777179
26440,61.9235534793
26441,63.2446685645
26442,62.9406646263
26443,62.7959427656
26444,62.3959805549
26445,62.4572494276
26446,61.825480564
26447,63.7057325542
26448,62.3155442771
26449,60.4259470802
26450,61.0266917176
26451,62.1454169122
26452,61.962753681
26453,60.912197481
26454,61.5754833877
26455,61.7815408726
26456,61.2284639434
26457,60.1889375606
26458,60.9905340007
26459,62.054044206
26460,63.8583657571
26461,62.7524429581
26462,62.5077551711
26463,61.71694828
26464,62.1281220027
26465,62.3638211594
26466,61.3731424276
26467,61.9205198758
26468,61.4336545067
26469,61.6200055332
26470,62.1073405782
26471,62.3664946646
26472,62.642474097
26473,62.712367675
26474,63.6163034412
26475,62.7135137795
26476,63.3747044395
26477,63.0308012603
26478,63.8458411227
26479,61.6698044624
26480,61.7462812312
26481,63.0707764959
26482,63.0971342029
26483,63.2304667235
26484,62.7635917774
26485,62.8262288979
26486,62.1179941354
26487,62.151951684
26488,62.3783148852
26489,63.1196187349
26490,62.1364922361
26491,62.2156374503
26492,61.2160236555
26493,62.3994187491
26494,60.677873594
26495,60.819122516
26496,61.5950941412
26497,61.1386311663
26498,60.5759084726
26499,61.1343669947
26500,60.9121805789
26501,61.1751354158
26502,60.1069585689
26503,62.0552221811
26504,61.9084357262
26505,61.3447610457
26506,61.3122016151
26507,60.8898766964
26508,60.4346483466
26509,61.6698941334
26510,61.9330571731
26511,61.2389487525
26512,63.3704642171
26513,63.0392388988
26514,62.8987237143
26515,62.1763789883
26516,62.2341141723
26517,62.6223155347
26518,62.430391106
26519,62.5177958808
26520,60.8341425655
26521,61.8405661377
26522,61.4464753382
26523,62.525157682
26524,62.8666971773
26525,63.5436466461
26526,62.8316598557
26527,61.6667369862
26528,62.978433923
26529,63.8366181419
26530,65.5422821307
26531,65.0186526363
26532,65.3120324222
26533,63.752493221
26534,64.294059504
26535,65.7355738252
26536,63.6854707774
26537,63.8151142648
26538,62.5726450138
26539,63.6161010663
26540,62.5378666503
26541,63.9035448738
26542,63.9765979632
26543,64.3434494173
26544,63.8369762378
26545,63.2811298048
26546,62.1103155381
26547,63.8751415105
26548,64.0935268622
26549,62.62510826
26550,63.2174888127
26551,63.7157553831
26552,63.1586665544
26553,63.793429153
26554,64.7571554146
26555,64.6022428852
26556,63.7504691446
26557,63.5816930202
26558,64.0544135366
26559,63.7391309756
26560,64.1407288115
26561,63.9779725955
26562,64.1847380332
26563,63.3514419075
26564,65.5629025915
26565,65.9802859825
26566,65.2317863413
26567,63.9189270975
26568,63.8990244731
26569,65.2805179337
26570,64.728061825
26571,63.9491372081
26572,64.292406978
26573,66.9838096018
26574,64.4126626293
26575,63.3543455318
26576,65.3500747141
26577,63.1056826753
26578,63.7625633883
26579,63.7292448685
26580,63.5342790026
26581,65.8014271295
26582,65.3319651863
26583,65.5752235065
26584,64.1694907825
26585,64.5052117823
26586,63.678409462
26587,63.5113451404
26588,63.9807938503
26589,64.520711646
26590,63.6416936205
26591,62.4820587012
26592,63.5474765925
26593,63.6307843274
26594,63.1312068239
26595,64.0998940728
26596,59.1898147292
26597,59.537369431
26598,61.2946554933
26599,61.5962251806
26600,61.4940918242
26601,60.4323244091
26602,60.9596887446
26603,61.9038056855
26604,63.0980842126
26605,61.8408333247
26606,62.2490836523
26607,62.2912744708
26608,63.0545148585
26609,63.5737139513
26610,63.4420701142
26611,64.2528840474
26612,62.6245268078
26613,64.0072802762
26614,63.8174883365
26615,64.9381507748
26616,63.3585489473
26617,62.9672161146
26618,64.0453722057
26619,61.9240159813
26620,61.290146227
26621,61.416959978
26622,60.6944777725
26623,60.8291350933
26624,57.5660098914
26625,61.0897063636
26626,61.8875226846
26627,61.811181964
26628,63.0431722833
26629,62.6498861192
26630,62.4920895083
26631,62.4193572935
26632,62.5583310987
26633,57.4908972345
26634,60.5251970653
26635,60.449379622
26636,62.2664416812
26637,61.3846559817
26638,61.8392185234
26639,60.9655547803
26640,61.5494271182
26641,63.4908363515
26642,63.6470375308
26643,62.1056923455
26644,62.7601025692
26645,63.2146039219
26646,63.5621818797
26647,61.2179806846
26648,60.9468729004
26649,61.2544834708
26650,62.3229855932
26651,62.2421380695
26652,62.8771217952
26653,60.6877165801
26654,61.5171599958
26655,61.3557602388
26656,61.6112303966
26657,62.424469885
26658,62.0513808852
26659,60.9951462703
26660,62.4827985575
26661,62.2258689214
26662,62.2142006202
26663,60.6277818719
26664,60.8010255614
26665,57.1967510206
26666,60.6089974669
26667,60.9430929305
26668,61.0969358995
26669,61.1013550507
26670,63.2885572731
26671,62.9966283499
26672,63.6352587439
26673,60.8985501903
26674,60.8213481198
26675,62.1317759011
26676,61.3617232017
26677,60.6277386676
26678,59.8921392259
26679,61.1943876232
26680,60.7215346279
26681,60.977436856
26682,61.2793983496
26683,61.5667178654
26684,60.9505356786
26685,57.2182967032
26686,62.1395017312
26687,61.4574999396
26688,62.2938015109
26689,57.821043355
26690,61.7755461714
26691,61.2687012483
26692,62.5274759455
26693,62.9447947942
26694,62.5603943312
26695,63.4253437482
26696,64.0415189033
26697,63.9352868874
26698,62.3380505437
26699,60.9795763541
26700,61.7618172282
26701,62.8282645209
26702,61.2072863966
26703,61.2268340207
26704,61.3258311526
26705,62.9319272495
26706,64.6855922812
26707,62.8760008244
26708,61.7271357006
26709,61.1906323034
26710,60.6291410702
26711,61.187275592
26712,60.3663359298
26713,62.2038901699
26714,63.6309251517
26715,63.6205300093
26716,62.5969880417
26717,62.105261975
26718,61.9410546344
26719,60.462639633
26720,60.5845874388
26721,60.5000006338
26722,60.5568440897
26723,61.1300781767
26724,61.0562002059
26725,61.3934305471
26726,62.2687281532
26727,62.6743277923
26728,64.0296267515
26729,63.2480604019
26730,62.6608681355
26731,62.7278749409
26732,62.862778564
26733,57.0026666928
26734,61.4449183634
26735,63.583754505
26736,64.468581317
26737,62.6280311287
26738,61.5099134943
26739,60.5903398901
26740,60.1060840807
26741,61.2351500358
26742,62.0101761027
26743,62.3533165506
26744,62.5616887198
26745,62.4255638794
26746,62.5607979671
26747,62.3815682845
26748,61.6849078635
26749,60.6366307721
26750,62.3252677822
26751,63.1429527271
26752,64.3268591637
26753,64.5959798896
26754,63.6974272517
26755,62.2662624626
26756,63.7061796609
26757,63.7421074013
26758,64.2603694669
26759,62.9015330405
26760,63.4504773761
26761,65.0012270866
26762,63.4334970383
26763,64.4377674985
26764,66.225007629
26765,64.5648784417
26766,64.085164197
26767,62.9657370347
26768,63.90515572
26769,64.4208290126
26770,65.0854415833
26771,64.8476368095
26772,64.1853905452
26773,62.071972967
26774,63.1717625329
26775,63.8912524737
26776,64.1982644194
26777,63.3254615708
26778,64.954233811
26779,63.5523843198
26780,64.2148109573
26781,63.5932855252
