,predictions
13121,53.3167518581
13122,52.8880068299
13123,52.6327102926
13124,50.1591681441
13125,50.0433412084
13126,49.9007969056
13127,52.884957044
13128,50.9078428078
13129,51.1508136582
13130,50.2906687476
13131,50.3996847401
13132,50.519431386
13133,50.1332069323
13134,50.2473225177
13135,50.7669775545
13136,48.7408297226
13137,49.7503674261
13138,49.1450250924
13139,50.040570939
13140,51.5571694956
13141,48.4373384156
13142,50.2716069566
13143,50.0837397244
13144,47.8969002206
13145,48.9447391227
13146,47.2184632932
13147,44.2641674072
13148,47.1758823274
13149,43.699825487
13150,45.5570227201
13151,46.1871989412
13152,45.628123794
13153,47.5968341588
13154,49.4731657975
13155,47.8364319487
13156,45.040928399
13157,47.0564484877
13158,46.605614033
13159,45.2829070523
13160,45.922641328
13161,45.3288040004
13162,48.0109035265
13163,45.3819590488
13164,44.0779913755
13165,41.6248670176
13166,41.3306216871
13167,42.0125609587
13168,43.2993982749
13169,43.7889862458
13170,43.3449915494
13171,45.0443115108
13172,41.5316184796
13173,42.9415634325
13174,44.6499106221
13175,46.7063225706
13176,45.9446208455
13177,45.4832935499
13178,50.5124007232
13179,50.0393313917
13180,48.2157849113
13181,46.6227324081
13182,47.449985375
13183,48.8715844687
13184,51.027064543
13185,50.2553839144
13186,41.7304284812
13187,44.8279914751
13188,44.0879427108
13189,43.6798941923
13190,45.320656944
13191,48.2004809962
13192,45.8794388565
13193,45.8207929515
13194,46.2151499027
13195,45.8456369916
13196,45.0073085589
13197,46.9605121479
13198,47.0177431712
13199,49.2297314974
13200,45.8881439985
13201,42.6085935848
13202,45.9801113426
13203,46.0276637493
13204,43.2386560595
13205,46.0475411339
13206,48.5169153456
13207,46.3194345215
13208,41.342789073
13209,46.1458199871
13210,46.4383417142
13211,42.1681240225
13212,43.3636431155
13213,48.9471050939
13214,47.2790256531
13215,49.4107515407
13216,45.9587530991
13217,43.1865651124
13218,49.0399239181
13219,44.2200530249
13220,43.2466988643
13221,46.2339200729
13222,45.9158149231
13223,50.0730454421
13224,47.0352856036
13225,47.9555723342
13226,52.1123731787
13227,50.5069368614
13228,47.5961180194
13229,45.1253097702
13230,46.9315172796
13231,51.4876979145
13232,55.4443561559
13233,52.4637512444
13234,49.6609718951
13235,62.445156599
13236,57.2927476177
13237,46.5350951463
13238,53.3483347759
13239,50.4286634592
13240,57.4309274408
13241,53.1530331692
13242,51.1452936623
13243,48.1757913266
13244,46.6076119951
13245,47.2480483444
13246,53.8018930251
13247,42.5985902565
13248,39.8071182681
13249,42.0675317289
13250,47.5292578477
13251,48.1294194352
13252,48.1390716758
13253,49.7992528064
13254,41.5777962257
13255,47.2770498604
13256,50.4084662022
13257,57.4441018979
13258,48.5283111017
13259,45.9185057395
13260,48.3040895538
13261,47.5967324656
13262,47.1763927974
13263,43.7547345304
13264,48.2984317228
13265,48.327405566
13266,54.895689715
13267,48.5863581519
13268,55.4123348717
13269,51.1389220058
13270,54.7947690904
13271,54.4688688541
13272,62.2982371722
13273,63.8733525649
13274,62.5457476504
13275,60.4691988336
13276,56.3821288128
13277,54.7519831614
13278,50.1121480424
13279,50.6124308184
13280,50.9478062949
13281,46.4679464265
13282,46.4831945805
13283,54.0378275865
13284,48.0800300014
13285,41.8129386247
13286,45.4517623173
13287,44.2374325089
13288,43.9449115663
13289,48.0984009284
13290,47.7583468118
13291,45.7085200533
13292,41.0950497964
13293,42.8689074126
13294,45.8402885733
13295,44.2671606809
13296,43.2107152842
13297,47.8098062028
13298,49.1283201161
13299,51.7269377518
13300,49.3915884603
13301,60.4657453747
13302,52.9187333473
13303,47.2807847979
13304,52.1702243207
13305,53.3432363509
13306,52.4702542439
13307,45.4917622059
13308,47.2933135979
13309,46.6114415696
13310,48.7293181962
13311,48.2192999007
13312,50.067829041
13313,47.8242611977
13314,49.1828973231
13315,49.9042023308
13316,48.4581848921
13317,49.0400002539
13318,47.6656721651
13319,46.323224705
13320,48.3184458535
13321,49.3856498782
13322,47.8553933104
13323,48.5470060891
13324,48.2792692243
13325,47.7050404981
13326,48.3662810472
13327,48.4600099941
13328,47.3296794281
13329,49.4479347931
13330,49.7735949239
13331,48.1943859111
13332,49.7390235342
13333,47.9226444392
13334,50.2453144922
13335,49.2885460787
13336,47.8859887945
13337,46.5319858463
13338,48.8438266944
13339,48.0655022849
13340,48.1022640608
13341,47.7794677524
13342,48.1500652278
13343,48.8697441361
13344,48.1675445257
13345,49.4540236767
13346,47.978165306
13347,46.8729770982
13348,49.7942556104
13349,47.9891104522
13350,49.0471152532
13351,48.6683632491
13352,49.2663146334
13353,50.2926346537
13354,48.8978207284
13355,48.5661372805
13356,49.0740690153
13357,48.1987115325
13358,47.1204648601
13359,48.7251312254
13360,47.7610969233
13361,47.973946206
13362,47.9837944059
13363,45.7568078332
13364,48.1923397967
13365,49.3355389747
13366,46.252681667
13367,46.8030220907
13368,49.7973070564
13369,48.3487634101
13370,49.1863331914
13371,48.7204724378
13372,47.56284224
13373,48.5446506768
13374,48.7621397803
13375,48.0293319858
13376,48.7959530047
13377,50.4005324541
13378,49.7501894801
13379,48.2229664289
13380,48.4323760608
13381,46.411552685
13382,47.9327551276
13383,48.0745235931
13384,45.836079473
13385,49.033731959
13386,48.5743118063
13387,50.3106847263
13388,50.8315092611
13389,47.1307945956
13390,50.0652221289
13391,49.9323172728
13392,49.1401417964
13393,48.5958148392
13394,47.9743956098
13395,45.4857542659
13396,48.1293322043
13397,48.0144294864
13398,44.3124266908
13399,45.6697730737
13400,43.6335304824
13401,44.6830713331
13402,47.8994820256
13403,46.2473217229
13404,47.5779286631
13405,50.7430375698
13406,48.3083397164
13407,48.6077419455
13408,48.2616176419
13409,49.7334498052
13410,47.8908112493
13411,47.4686044695
13412,47.7340018128
13413,46.8105577569
13414,46.4536660832
13415,46.1629301639
13416,47.0971725943
13417,44.9911362092
13418,46.1962196186
13419,48.8461699119
13420,48.8201113538
13421,48.7325601105
13422,44.2225972391
13423,45.4948053055
13424,47.003812522
13425,47.9215634081
13426,44.4179876376
13427,46.9526133898
13428,44.1651611366
13429,44.711423741
13430,44.6246526171
13431,44.2697140117
13432,44.5948633409
13433,44.1323907385
13434,44.3386759622
13435,44.6338371781
13436,45.2303490815
13437,44.9611258841
13438,45.2045501661
13439,45.4942718232
13440,45.0468219494
13441,44.6470019532
13442,44.3990297939
13443,45.5243555839
13444,44.8560578526
13445,45.0911787689
13446,45.4096807366
13447,46.1723514378
13448,47.153996832
13449,46.0778176893
13450,48.8357364628
13451,48.2214269427
13452,47.6387001789
13453,49.9638803227
13454,49.468693594
13455,49.4661429272
13456,50.7768794281
13457,50.5234814276
13458,50.6528361175
13459,50.5771751123
13460,49.7776773271
13461,49.9964360405
13462,51.5918300319
13463,50.7301042567
13464,51.1374413117
13465,49.1459116878
13466,49.5293334393
13467,48.9460188294
13468,47.8710021384
13469,51.1697879584
13470,47.398775813
13471,47.8453343626
13472,47.0632462618
13473,47.1184417224
13474,45.6640886976
13475,45.8624646849
13476,45.700423295
13477,47.4641403899
13478,47.4595346998
13479,47.0236515984
13480,47.5158262515
13481,47.7245081399
13482,48.8349514088
13483,48.8912762594
13484,50.3438265809
13485,50.08967229
13486,50.6491025598
13487,49.505709115
13488,52.0009340045
13489,52.494170905
13490,53.6825582751
13491,53.9679084288
13492,53.1101072994
13493,55.0416863047
13494,54.3497086383
13495,55.3640257852
13496,54.8942111572
13497,54.1762425123
13498,57.7902609888
13499,58.3310074924
13500,60.2260607907
13501,61.3734535789
13502,62.6846753044
13503,63.9511907182
13504,64.472320083
13505,64.589123745
13506,64.682025196
13507,65.1423980142
13508,64.8588091214
13509,64.8906310977
13510,65.294829127
13511,65.5392818721
13512,66.5573446128
13513,66.8277250325
13514,67.0822310796
13515,66.9092242515
13516,67.2386559447
13517,67.7496480521
13518,67.4646150891
13519,67.0968311398
13520,67.5000314629
13521,68.1289952618
13522,69.0355197002
13523,69.6295532724
13524,69.8405731151
13525,69.5285259223
13526,69.1558232235
13527,69.6652095241
13528,70.0982807391
13529,69.8162719576
13530,69.7512103864
13531,70.2159147181
13532,70.8392442026
13533,70.4656160853
13534,70.4755328044
13535,71.0430400781
13536,71.7777392733
13537,71.6201191282
13538,71.6247853687
13539,71.8026774633
13540,71.5047337513
13541,71.9268830437
13542,72.7335117106
13543,73.8672227464
13544,75.7123099239
13545,76.4437107102
13546,78.1074562802
13547,79.0752979399
13548,78.2452361722
13549,77.2445609317
13550,77.4623593775
13551,78.0675644436
13552,78.6187689448
13553,78.1031380529
13554,78.6654045355
13555,79.0061186563
13556,77.0086440184
13557,77.567614752
13558,78.5932217872
13559,77.2547701807
13560,76.4511196372
13561,75.6818512413
13562,74.7535501759
13563,73.3068270681
13564,71.2497694565
13565,69.6793201774
13566,69.6979658078
13567,69.417817864
13568,69.3617313891
13569,68.9252304377
13570,68.4196770074
13571,67.8175300753
13572,66.8752427116
13573,67.1919262287
13574,65.9344705216
13575,66.8769518274
13576,67.3169802025
13577,66.9282786031
13578,66.4956001872
13579,67.2210166004
13580,66.9645288939
13581,66.9110464145
13582,66.3312531503
13583,66.5324671788
13584,65.2336304216
13585,63.260245439
13586,63.1058756189
13587,64.2308045406
13588,65.7141004564
13589,66.2910082204
13590,66.4205191585
13591,67.1146659117
13592,67.5347845102
13593,67.7450513279
13594,67.358435335
13595,67.0188340485
13596,66.4260888657
13597,66.9906393952
13598,67.1260041387
13599,67.6674531875
13600,67.4853027713
13601,68.3495231065
13602,68.109122936
13603,67.6452596265
13604,67.4841992094
13605,64.3469984689
13606,62.2731686223
13607,57.6615584623
13608,55.5114152744
13609,60.9030831731
13610,61.4328329059
13611,62.3546536292
13612,63.4709579124
13613,63.3119952927
13614,61.429983799
13615,59.1019401561
13616,61.692007459
13617,60.3259664892
13618,56.4171335457
13619,55.2178030573
13620,57.9563771284
13621,53.8660286629
13622,48.7185153045
13623,52.7862221882
13624,47.3652263682
13625,47.180060053
13626,44.5411144639
13627,44.7341630046
13628,44.7805847914
13629,44.8964292725
13630,43.9520358034
13631,46.8696232428
13632,47.1930265425
13633,48.9839644745
13634,51.2213008014
13635,48.4030344373
13636,52.2471465661
13637,47.8030607241
13638,48.2987398101
13639,45.3232721787
13640,44.2184683565
13641,48.7631396253
13642,82.204898235
13643,83.2740711973
13644,83.7194933666
13645,82.592362999
13646,80.6953299149
13647,78.0674655172
13648,75.1293171525
13649,72.9222819944
13650,75.5096118326
13651,78.0489810129
13652,81.566647523
13653,85.1376053106
13654,88.2473886208
13655,90.6489372156
13656,93.0537398316
13657,93.8188102766
13658,92.1723727204
13659,93.0613482988
13660,94.3099863803
13661,95.585531665
13662,95.9229316532
13663,93.6732055842
13664,89.4539264441
13665,88.3973319178
13666,93.5934146802
13667,96.3852097113
13668,98.2638383465
13669,98.2357456542
13670,97.0841150778
13671,94.4554387578
13672,92.326627761
13673,91.7646206887
13674,89.8297503356
13675,90.9819827679
13676,92.1100617005
13677,94.4800525167
13678,94.5201546948
13679,93.0315731422
13680,89.5779722346
13681,80.7674275328
13682,72.8679561505
13683,71.4046907742
13684,68.7915756812
13685,63.1538714714
13686,61.176604223
13687,65.4570469025
13688,67.9637042067
13689,70.0448132042
13690,70.7003590375
13691,70.7361458908
13692,70.6374238961
13693,70.0977848227
13694,69.9786583989
13695,70.034370874
13696,73.7971682512
13697,75.5291251835
13698,75.4477169145
13699,77.2204996814
13700,79.3095112296
13701,79.861207775
13702,80.9237373082
13703,82.6970744008
13704,85.5872104553
13705,87.7317432188
13706,86.8166561073
13707,85.9253996681
13708,86.0886333566
13709,87.9177463688
13710,89.6500552826
13711,91.2680935139
13712,91.4178287894
13713,90.8102724743
13714,90.5082482986
13715,90.4094555474
13716,90.9192562537
13717,91.5928250263
13718,89.7838762385
13719,89.4645118671
13720,91.4139265367
13721,93.5319904411
13722,95.2469393943
13723,96.3773165003
13724,97.1140648861
13725,97.1029137393
13726,97.3153948951
13727,94.1058969628
13728,96.5561389018
13729,95.8585104462
13730,95.2170934249
13731,95.2213344926
13732,94.754870082
13733,94.2999123604
13734,94.8342407628
13735,96.1402252187
13736,97.145668347
13737,97.2974674743
13738,97.3998284227
13739,97.6189048835
13740,95.7952219268
13741,95.5656910252
13742,95.2856221876
13743,94.8858312979
13744,95.806069677
13745,96.5631941025
13746,99.9583699712
13747,119.076848515
13748,116.402998489
13749,110.928613967
13750,111.96871674
13751,112.948389175
13752,106.679277688
13753,104.956288708
13754,98.8436841725
13755,95.7753961534
13756,94.4424282204
13757,91.5362039053
13758,91.3061369228
13759,92.4888210174
13760,93.3446028663
13761,95.1608319562
13762,96.0370401397
13763,97.7650085833
13764,98.2577070198
13765,99.1162387034
13766,101.926708245
13767,103.042357586
13768,99.9434487165
13769,98.5142633939
13770,98.1042777689
13771,96.1552705402
13772,91.4342507351
13773,86.3068150949
13774,84.1179032869
13775,85.3461536887
13776,88.9767472202
13777,93.2902581785
13778,94.7800807259
13779,91.4614044257
13780,88.8066692455
13781,90.9473045278
13782,94.0877868247
13783,94.228440867
13784,92.6092784226
13785,85.5602535914
13786,79.5317635719
13787,78.1407391511
13788,77.4947622474
13789,78.4692954877
13790,81.6162203832
13791,87.6256871734
13792,92.0985751517
13793,90.4989245085
13794,86.7357922585
13795,86.0743842632
13796,89.9264750968
13797,93.3485682048
13798,95.8326052974
13799,93.4175832027
13800,91.8993048741
13801,88.4116873003
13802,86.4771811276
13803,85.9129273092
13804,85.2396835495
13805,81.3384078736
13806,78.7969644421
13807,51.5276109512
13808,51.0423028559
13809,52.5586133602
13810,50.8989419596
13811,51.9780230267
13812,52.9785931295
13813,50.3976325109
13814,52.0108966048
13815,52.731730522
13816,50.2231782394
13817,52.0998495512
13818,50.9432803416
13819,49.5238301374
13820,49.7291873746
13821,48.0622371727
13822,49.050234109
13823,51.152608755
13824,49.8638459898
13825,50.2988294499
13826,50.8398064253
13827,52.2615479466
13828,51.9608324771
13829,51.8496226742
13830,51.59468449
13831,53.1427568903
13832,52.6367536009
13833,53.5391801836
13834,54.0534091242
13835,53.6976556497
13836,52.7830491788
13837,52.7571212852
13838,53.0298113125
13839,52.4796274635
13840,51.8039763039
13841,52.2702466192
13842,51.2583183714
13843,51.434383127
13844,50.4786450594
13845,51.5457283122
13846,52.1424420156
13847,48.9637166501
13848,48.7204777449
13849,50.4741919914
13850,49.4606416277
13851,48.7382184744
13852,49.0392152549
13853,50.0208505723
13854,47.8982025657
13855,47.4569135206
13856,50.6772055773
13857,48.6175472254
13858,47.984490925
13859,48.4354837432
13860,47.9457552688
13861,47.0841089285
13862,45.7990394815
13863,44.6942284083
13864,45.4172235721
13865,46.4617707006
13866,44.8241634789
13867,45.5616722453
13868,46.305792532
13869,47.4809993749
13870,47.1836147673
13871,46.8431511983
13872,47.2704728657
13873,49.0910451652
13874,50.0158957748
13875,46.798391259
13876,43.3053661699
13877,41.2314805858
13878,42.9084133179
13879,43.0379697836
13880,42.4074823692
13881,43.9147396829
13882,43.7578438432
13883,41.9108816869
13884,41.84541756
13885,42.0489473435
13886,41.8729343231
13887,43.7268419929
13888,41.92025301
13889,43.3260277587
13890,42.2706375306
13891,42.2064962057
13892,42.3109509533
13893,44.0200894041
13894,46.4250991705
13895,52.5648744069
13896,66.5348705635
13897,62.2062548878
13898,54.7590942852
13899,64.9913498951
13900,62.3633405298
13901,53.9571877421
13902,59.1969460418
13903,45.6645747792
13904,55.5015795026
13905,56.6248943136
13906,61.9305449777
13907,59.4578100318
13908,59.7189890593
13909,62.026904267
13910,62.0488338678
13911,52.0564698602
13912,47.9085272288
13913,44.889561802
13914,48.2899356213
13915,49.7761641602
13916,45.2632755355
13917,46.0892147477
13918,44.1815204828
13919,47.4320212722
13920,48.2238572198
13921,48.7789383818
13922,50.7969123391
13923,47.9881800983
13924,44.0084226878
13925,53.2794435367
13926,53.8966845491
13927,53.4935017763
13928,52.8770131301
13929,50.7033353732
13930,50.0987222468
13931,54.3941423224
13932,57.5575449057
13933,56.0390779791
13934,53.2064691176
13935,60.1766705009
13936,55.4166982096
13937,57.1763845295
13938,59.5024759086
13939,56.9051986088
13940,52.2285350471
13941,53.691007439
13942,58.0171097299
13943,55.2867638231
13944,51.7425459248
13945,66.1839693689
13946,57.8079688698
13947,59.94858552
13948,58.024072806
13949,57.1901325679
13950,54.8735981282
13951,61.836552234
13952,64.4281564466
13953,55.4254024306
13954,52.6579183552
13955,54.495268717
13956,55.3263491729
13957,59.0866305933
13958,58.2616095768
13959,57.7897761395
13960,61.8862713101
13961,60.3809950023
13962,60.4862161338
13963,59.2154108545
13964,54.818011811
13965,62.4952269691
13966,66.6219622076
13967,66.7295463577
13968,66.9041381362
13969,67.0021453199
13970,70.3692518017
13971,52.7150389321
13972,49.6398433802
13973,44.9501336028
13974,52.759091705
13975,59.1202056762
13976,65.6179333406
13977,62.9415042437
13978,55.1649918375
13979,57.88091222
13980,68.074227949
13981,66.8338376947
13982,61.8633261545
13983,71.0715387632
13984,70.6935529958
13985,72.205537214
13986,73.0357496329
13987,72.6205202241
13988,73.3744622384
13989,73.2621037712
13990,72.080531782
13991,71.9571550353
13992,71.1853605586
13993,70.6463811201
13994,74.0847319822
13995,72.4923598518
13996,71.8962550869
13997,70.7874554648
13998,71.5070303874
13999,74.4254148418
14000,74.9759463664
14001,74.5223400558
14002,74.8160003679
14003,74.1975095007
14004,73.9360450402
14005,74.2862717832
14006,70.6902885747
14007,69.0755851182
14008,73.580718354
14009,78.9247443516
14010,83.6859860699
14011,89.4190172288
14012,93.1269821585
14013,96.0388715669
14014,97.0150332159
14015,98.6586927178
14016,98.0312719345
14017,94.9609477024
14018,95.44115308
14019,96.6936548189
14020,97.812239582
14021,98.8711063792
14022,96.9932721915
14023,93.7493537059
14024,93.3232386943
14025,94.0469127131
14026,93.5022824485
14027,89.1788890129
14028,84.0316242597
14029,82.1521950474
14030,81.0452352283
14031,80.8095609467
14032,82.9143840368
14033,86.3701522849
14034,90.4756364744
14035,92.8044754772
14036,94.0668331478
14037,97.8507230439
14038,99.7626221142
14039,101.265927549
14040,100.156369423
14041,100.627753614
14042,100.427451226
14043,100.661219654
14044,99.9522439272
14045,100.400556714
14046,101.744754897
14047,104.512192547
14048,118.658713391
14049,111.379910995
14050,108.275559476
14051,112.581241049
14052,115.687975065
14053,117.200412564
14054,110.764600651
14055,107.2739086
14056,107.157211051
14057,107.359172143
14058,101.912197779
14059,101.653339518
14060,101.682466771
14061,101.466791303
14062,102.732506725
14063,111.775293629
14064,120.151683926
14065,110.863010002
14066,106.108695462
14067,102.542218286
14068,103.611685263
14069,101.437510324
14070,99.8132196944
14071,99.1500941081
14072,99.6087045094
14073,101.292522232
14074,102.425820165
14075,102.423557441
14076,101.849472361
14077,102.397975452
14078,101.816381715
14079,101.814694329
14080,102.307719774
14081,42.6747723611
14082,44.7660712423
14083,41.3107632462
14084,46.0166504458
14085,44.0393570154
14086,46.0541282629
14087,44.9309775926
14088,49.1797337572
14089,45.3724685821
14090,46.982264678
14091,51.9237938396
14092,46.0854876341
14093,47.8116627893
14094,48.3509798501
14095,52.741659299
14096,53.2086649713
14097,55.2590331305
14098,52.8919970607
14099,53.8858907033
14100,52.8629485525
14101,54.6484952586
14102,54.014877514
14103,52.271588605
14104,53.1512720471
14105,50.9886655341
14106,55.450102729
14107,53.4506686368
14108,54.1057788251
14109,56.4142225986
14110,55.0979754897
14111,53.9078778379
14112,54.2102329414
14113,55.1710698602
14114,52.6880997318
14115,55.5143983109
14116,52.6625240631
14117,51.328199149
14118,51.0815815177
14119,52.5190140855
14120,51.6197815344
14121,52.4945385911
14122,51.6916833776
14123,52.2894975311
14124,51.6847354505
14125,51.7838014343
14126,50.7314021383
14127,50.3215174465
14128,48.8825740144
14129,48.0261324741
14130,49.8276735061
14131,46.8226370198
14132,42.5197670936
14133,40.9044946637
14134,41.0548129323
14135,44.7647597223
14136,43.5330543465
14137,45.5318656434
14138,43.0781364253
14139,41.8506112167
14140,41.8388478792
14141,42.6032658665
14142,44.6192130653
14143,44.4607552128
14144,46.7197986846
14145,49.1427357991
14146,47.3553776112
14147,43.717138618
14148,45.312827848
14149,45.7643859837
14150,50.9517723527
14151,50.6584871804
14152,52.7678906594
14153,50.4271925248
14154,57.3186832842
14155,53.9562293364
14156,51.7896901287
14157,53.5731630374
14158,58.7108562039
14159,53.3723069047
14160,52.2701664275
14161,49.683189441
14162,49.780168635
14163,54.6654034428
14164,52.2977019707
14165,52.1300627476
14166,52.8496817815
14167,54.9560286667
14168,58.5236849529
14169,65.2850600449
14170,62.1943336137
14171,61.9555686723
14172,51.3069580027
14173,48.8122948999
14174,55.3125796571
14175,59.8849049951
14176,58.1350312131
14177,57.9904345684
14178,56.8553095313
14179,55.6733691671
14180,58.3796477608
14181,55.2097401641
14182,54.0633467971
14183,55.4100776791
14184,54.8288998181
14185,55.0395884562
14186,57.5506536471
14187,59.8907579432
14188,69.1796308632
14189,69.7899713749
14190,72.4321622219
14191,72.969511568
14192,71.8712406099
14193,68.8638218772
14194,72.4346102517
14195,73.702745559
14196,74.1228559727
14197,75.2043911171
14198,77.112136006
14199,79.8734483421
14200,79.8705824843
14201,78.3456909018
14202,76.7933107995
14203,75.7842132465
14204,73.7122401431
14205,72.6095866259
14206,71.4084729261
14207,72.6023192701
14208,72.9424876154
14209,74.897492828
14210,74.5649933235
14211,73.6499962969
14212,75.1520956083
14213,76.051709678
14214,77.5842457839
14215,77.4408440792
14216,76.0862125221
14217,74.8042107478
14218,73.4947832987
14219,74.4300019071
14220,78.7751638593
14221,81.9868851068
14222,85.685081989
14223,87.3843838252
14224,88.6184631894
14225,91.1891096985
14226,91.7731513916
14227,92.2267409819
14228,93.0410073083
14229,92.7095185558
14230,91.0687818308
14231,88.7693843873
14232,89.3211922217
14233,91.4773901047
14234,93.2348834359
14235,92.6026444209
14236,91.8014652002
14237,92.7050966617
14238,92.9862900703
14239,92.0226644398
14240,91.1960310773
14241,89.6093914286
14242,89.7449535158
14243,90.7402136244
14244,92.0672482856
14245,92.4115489785
14246,91.9320384826
14247,91.5517524201
14248,92.5719119867
14249,92.660764813
14250,91.8034197142
14251,92.5920346525
14252,93.9982564272
14253,94.4251376716
14254,95.2496803449
14255,94.889710015
14256,95.2818214606
14257,96.9102247612
14258,97.420407321
14259,97.0023398018
14260,96.5989583426
14261,95.8498368586
14262,95.5674169686
14263,95.4758003145
14264,95.4191955314
14265,93.9898631997
14266,93.0836858667
14267,92.8610159665
14268,93.9011372884
14269,96.3574446426
14270,98.7702191438
14271,99.6101114663
14272,100.129376923
14273,99.9518251334
14274,99.3930043049
14275,99.3039527095
14276,100.56378055
14277,100.81536097
14278,101.58217628
14279,101.792763986
14280,102.359262227
14281,101.363993761
14282,100.620193531
14283,100.102113827
14284,101.128621197
14285,101.236628309
14286,101.350978879
14287,101.942807188
14288,101.685722908
14289,102.476627517
14290,101.632883888
14291,102.639208356
14292,102.602792475
14293,103.432583338
14294,103.657841744
14295,104.417219039
14296,112.265421843
14297,115.228418523
14298,110.721894028
14299,107.728191862
14300,106.535408249
14301,106.200638836
14302,107.534483072
14303,110.073059307
14304,113.837711533
14305,115.716047562
14306,113.437174393
14307,112.767929343
14308,110.290481163
14309,107.983882928
14310,106.954642451
14311,108.133364289
14312,110.990731133
14313,111.336888528
14314,111.399983808
14315,111.800979907
14316,112.902448489
14317,113.684934555
14318,110.255506804
14319,106.751239053
14320,104.047993956
14321,104.962619268
14322,104.181777936
14323,103.308337945
14324,101.75830923
14325,101.468029847
14326,101.323506547
14327,103.085994147
14328,104.115692681
14329,104.413197472
14330,103.549234071
14331,102.060908935
14332,101.111812264
14333,101.021958112
14334,99.4322209909
14335,98.547896384
14336,101.04231145
14337,101.897820365
14338,102.047377051
14339,100.393021563
14340,99.0159241794
14341,98.9700693281
14342,98.041877935
14343,97.2609903181
14344,99.4406589286
14345,100.829433205
14346,101.350668982
14347,102.181735058
14348,102.344956153
14349,102.131835717
14350,99.2610854898
14351,97.3416862384
14352,97.9473408058
14353,98.8419008598
14354,97.7860838879
14355,97.3550525566
14356,98.8429180867
14357,98.9614938721
14358,97.777451609
14359,96.4764737307
14360,98.3644147789
14361,100.698594728
14362,99.1338905045
14363,101.585054608
14364,102.606715203
14365,102.352813588
14366,103.402064579
14367,104.136854372
14368,118.733494147
14369,115.963523693
14370,114.163421308
14371,119.090773289
14372,50.1651012141
14373,49.7984474176
14374,44.5234866641
14375,42.2400818981
14376,49.7543089581
14377,49.5447294377
14378,48.4815882464
14379,50.3011941337
14380,52.6130398164
14381,51.7736455408
14382,53.0219540785
14383,50.4331174485
14384,50.6640918477
14385,52.1096102812
14386,52.1022507628
14387,50.9523242487
14388,48.6768681654
14389,52.4632328798
14390,50.81116094
14391,47.1796652991
14392,47.9426214883
14393,49.5380946239
14394,49.9426177193
14395,50.0489552038
14396,52.7896446035
14397,50.986870203
14398,50.3186905015
14399,51.4848217355
14400,48.1753249871
14401,47.6785583854
14402,51.0451776076
14403,50.0052226183
14404,48.4331388546
14405,48.1935497893
14406,50.7893178079
14407,48.5084589187
14408,47.843412809
14409,45.3831572585
14410,46.0627244117
14411,48.1639011117
14412,48.9367731566
14413,46.5192657982
14414,49.652866799
14415,51.2186948296
14416,49.1169893746
14417,50.1377089108
14418,49.7154108882
14419,49.436397872
14420,48.8490225213
14421,49.1679383159
14422,47.2796456036
14423,49.7624755784
14424,49.9209103325
14425,48.8487958679
14426,44.5264547405
14427,44.7960710694
14428,49.5146932956
14429,48.8032350681
14430,49.8710489382
14431,49.0520311362
14432,49.5040929085
14433,47.6860470776
14434,48.2451485619
14435,48.905709743
14436,47.9203931932
14437,45.8639281095
14438,46.292009323
14439,47.0277464982
14440,49.3662922678
14441,47.4841346099
14442,46.5670016798
14443,49.7280319415
14444,51.5895923837
14445,51.1434033087
14446,51.4183394161
14447,48.9782592995
14448,48.2310117053
14449,50.014304257
14450,50.2651233906
14451,50.9192753386
14452,47.1845284501
14453,49.0406958478
14454,49.5467442426
14455,50.1402905278
14456,49.9920089529
14457,49.9337768397
14458,49.1911349488
14459,49.7271358041
14460,46.5013230766
14461,47.051601393
14462,45.5238473614
14463,45.7609632374
14464,47.1200424843
14465,45.5774673685
14466,46.5326428962
14467,44.1879416787
14468,43.1256978985
14469,49.454966377
14470,49.5216362869
14471,49.0580304208
14472,49.0864527729
14473,48.9502317271
14474,49.6680153127
14475,51.1511271737
14476,49.537220988
14477,51.5915166688
14478,50.0084820827
14479,50.7029176947
14480,49.91570457
14481,49.9503697829
14482,50.2114439249
14483,51.1829254075
14484,51.5647478649
14485,53.0009373981
14486,52.3569601873
14487,50.1224941306
14488,51.9541586123
14489,51.7191929993
14490,50.8707983525
14491,51.0390116146
14492,50.7323838997
14493,46.9051629527
14494,48.6744380609
14495,46.5479640513
14496,45.6767055868
14497,46.449145239
14498,45.2109381278
14499,43.8526892119
14500,42.5986771409
14501,41.9872542349
14502,52.4072835366
14503,51.5753489676
14504,49.3324343361
14505,50.7851851612
14506,47.8345128294
14507,52.9686105252
14508,53.9401557505
14509,51.9217162056
14510,50.9242644997
14511,48.9621131013
14512,47.9875580221
14513,50.8683872354
14514,46.419604764
14515,52.503052716
14516,52.0611665318
14517,50.7563846516
14518,52.6630335882
14519,49.3132237574
14520,46.7986775969
14521,48.9577997943
14522,48.8160738333
14523,50.3360555419
14524,48.5197317547
14525,50.8493803509
14526,49.6090585288
14527,51.4850844693
14528,50.2952062532
14529,51.6648754658
14530,52.200694276
14531,51.5657189098
14532,51.7372170828
14533,50.374537378
14534,48.8562091358
14535,47.21377195
14536,48.2569322995
14537,48.9329976912
14538,51.2295588323
14539,52.4709824078
14540,54.1839282061
14541,50.5908067365
14542,48.639975021
14543,48.39398509
14544,49.9914887706
