,predictions
37598,7.12485301433
37599,8.67756768146
37600,8.5738054919
37601,8.83479192187
37602,9.18458784773
37603,8.63570681923
37604,8.88596186437
37605,8.72241263223
37606,9.28023324804
37607,9.03911545282
37608,9.53589842771
37609,9.20110397136
37610,9.63965867123
37611,10.2719991954
37612,10.8693551746
37613,12.4823718324
37614,10.7609913444
37615,12.2372171816
37616,10.4125581719
37617,10.2532518502
37618,8.8208870422
37619,10.0503012465
37620,12.4220201661
37621,13.1221083146
37622,12.8085652787
37623,11.8695855442
37624,12.2702790655
37625,10.8711894293
37626,9.19080135975
37627,10.0464831333
37628,10.3437429527
37629,9.79445683057
37630,8.80797480269
37631,8.81222265559
37632,8.60566911223
37633,7.895564644
37634,8.66499719389
37635,9.74607860026
37636,8.72561380847
37637,8.72494709323
37638,8.58494560016
37639,10.3367596783
37640,10.369431949
37641,10.8999101432
37642,11.1770244248
37643,12.4910737764
37644,11.6071760156
37645,12.4400377507
37646,10.9947251554
37647,10.8075041955
37648,10.6333686539
37649,11.1334711298
37650,9.27846290522
37651,9.94349845804
37652,9.13175806742
37653,9.69757563584
37654,9.89125111492
37655,9.12095976866
37656,10.0480429394
37657,9.66297872147
37658,10.0191252064
37659,9.38427633681
37660,10.0641227561
37661,10.7404455791
37662,11.3083873642
37663,12.109659977
37664,13.106595427
37665,10.0874516645
37666,9.7582003407
37667,9.17406376316
37668,9.81595719
37669,10.2273348895
37670,10.738003676
37671,10.809429417
37672,10.2172854305
37673,9.83159282232
37674,8.55666049578
37675,9.6136317646
37676,9.82886944619
37677,8.05685585011
37678,8.8905918442
37679,8.69643089278
37680,9.73782694297
37681,9.83481003153
37682,9.30690283842
37683,9.04771917801
37684,8.46758830086
37685,8.0298949194
37686,8.19904481597
37687,8.78092826086
37688,8.27903070633
37689,8.73560153189
37690,9.25125429093
37691,8.12411421254
37692,9.35079421345
37693,9.54185222901
37694,9.51600385297
37695,9.10884746006
37696,9.52333850499
37697,9.07884694685
37698,8.24860306186
37699,8.91513563562
37700,9.2343604354
37701,9.64344404001
37702,9.99185988227
37703,9.12645435303
37704,9.861823671
37705,9.9661017001
37706,11.1441201967
37707,12.0421169214
37708,12.912951117
37709,13.6614639698
37710,12.6672151064
37711,12.8759256281
37712,13.1006666183
37713,10.3821888831
37714,9.66606226267
37715,10.5844657626
37716,8.70214188797
37717,10.6116244948
37718,12.1276101594
37719,9.51894861823
37720,9.68386144494
37721,9.55183271306
37722,8.71929072474
37723,10.4520123687
37724,9.70243181864
37725,9.76547783561
37726,9.99380152741
37727,9.19186486623
37728,8.70954994291
37729,8.19318347689
37730,9.99873030477
37731,9.41361908737
37732,9.87347723625
37733,9.62476428108
37734,9.42960401846
37735,10.260232921
37736,11.3410353588
37737,10.5420602543
37738,8.86630907785
37739,10.0381208972
37740,10.0622203892
37741,10.8225008863
37742,10.5940951038
37743,10.2538598746
37744,11.4361887106
37745,9.95442202437
37746,9.92222960364
37747,10.6973151624
37748,11.2915204427
37749,9.30150542046
37750,9.28253476479
37751,8.08128370275
37752,8.93473758817
37753,8.32526130523
37754,8.39824635625
37755,8.02098906394
37756,8.8102627981
37757,8.21835986022
37758,7.74142042716
37759,8.96410597424
37760,7.62718156052
37761,9.77040975512
37762,9.60955012666
37763,10.430968929
37764,8.53438745847
37765,9.87811061424
37766,9.69989438506
37767,8.55195947103
37768,10.0199904092
37769,8.1256947051
37770,8.36434335911
37771,7.78553596968
37772,8.57382004201
37773,9.80204623241
37774,9.4719209425
37775,9.75762613079
37776,8.56792008234
37777,8.366881587
37778,9.68268971694
37779,9.8886901763
37780,9.2286859263
37781,8.98273799987
37782,9.99823723012
37783,11.3658025399
37784,11.8528344567
37785,12.5267515814
37786,9.48916814083
37787,10.0079584789
37788,10.4801861039
37789,13.4367451567
37790,8.99006715248
37791,8.01733878507
37792,8.87495150129
37793,8.57744624659
37794,9.23489447339
37795,9.06298381732
37796,8.91967127141
37797,8.95229268119
37798,9.04626401365
37799,8.09944131139
37800,8.45646182231
37801,9.27650601212
37802,8.54978359276
37803,9.46335762026
37804,8.59305957931
37805,8.69828959047
37806,8.64969570147
37807,8.94125389973
37808,8.06936426494
37809,8.80929479866
37810,8.28456510063
37811,8.27145042659
37812,7.43534898788
37813,7.99561336306
37814,8.45975603929
37815,9.16889959051
37816,8.75274097708
37817,8.30509651726
37818,8.43555561075
37819,8.75519605922
37820,9.30668521818
37821,10.4241938231
37822,11.2271973329
37823,10.5946453457
37824,13.1410732144
37825,13.4328465276
37826,12.5068091145
37827,10.9048238852
37828,8.90937964585
37829,8.39877965822
37830,9.50569811524
37831,8.51659126486
37832,10.524622977
37833,8.59125576814
37834,9.05626236357
37835,7.85973811029
37836,8.33201583677
37837,9.40499839189
37838,8.46765921053
37839,9.09770182834
37840,9.60883457373
37841,9.91954250811
37842,9.38900846524
37843,9.89971998546
37844,9.9378187994
37845,9.47027596454
37846,9.51871469621
37847,9.64271304471
37848,9.38749058224
37849,8.85118499694
37850,8.83370170288
37851,9.54011137833
37852,8.69197101893
37853,9.1559478185
37854,7.39213350589
37855,9.47545088655
37856,8.03051869759
37857,10.091319255
37858,8.96394629607
37859,8.89500557438
37860,10.208114921
37861,9.45226404904
37862,9.48754307479
37863,12.6602293451
37864,9.18909967109
37865,11.1888558513
37866,11.083175318
37867,12.1880155244
37868,11.7339284574
37869,11.229572427
37870,9.95779483939
37871,11.4254730285
37872,12.0048780377
37873,10.9182679593
37874,10.4417646947
37875,13.9329448419
37876,11.5827080532
37877,10.7194955894
37878,10.2933967723
37879,12.7713770792
37880,14.2082627761
37881,14.2424895086
37882,13.4701555561
37883,13.3247950392
37884,13.4955132451
37885,15.0057644139
37886,13.0662136068
37887,13.6376218737
37888,12.6461919237
37889,13.4714233099
37890,12.4337326905
37891,13.1247265485
37892,13.6364149036
37893,13.8824763765
37894,11.5757079491
37895,13.8313223532
37896,11.7361397145
37897,8.26497600505
37898,12.2446697536
37899,10.6317948882
37900,9.24828654747
37901,9.16499417298
37902,9.71357931817
37903,8.67955892164
37904,10.0446840201
37905,8.11552218512
37906,8.93683376247
37907,7.70480179696
37908,9.13304384117
37909,8.14670283029
37910,8.34416265275
37911,8.86293779211
37912,9.33055562855
37913,9.28191233517
37914,9.10712881637
37915,9.5071590607
37916,10.1158667741
37917,9.20433664133
37918,10.8673386443
37919,10.7920217552
37920,10.169745429
37921,8.1268712054
37922,8.6802569234
37923,9.64412188418
37924,8.50323763867
37925,9.01764512433
37926,8.8990948431
37927,8.71822837879
37928,7.57523791259
37929,8.32323238804
37930,7.81505743667
37931,8.92844969385
37932,10.1824104248
37933,8.9092934249
37934,9.05300823412
37935,9.34346625621
37936,10.1904416278
37937,10.0744655586
37938,9.83825878238
37939,10.7095629008
37940,10.3704808222
37941,10.6930184298
37942,11.5244770095
37943,11.1447819733
37944,9.3664164478
37945,10.5994848858
37946,13.0473368901
37947,10.5863738574
37948,7.59279674786
37949,7.73033390067
37950,7.30856734308
37951,7.39484670585
37952,6.79814189009
37953,7.54618451007
37954,7.51887734719
37955,7.40759491145
37956,7.11854740653
37957,7.02521782318
37958,7.90381799443
37959,8.41846660663
37960,7.46472224367
37961,8.74911680442
37962,7.96426816021
37963,9.13653426505
37964,6.97022271241
37965,8.92381072155
37966,8.84643461178
37967,9.55971578188
37968,9.57444729664
37969,9.03676339691
37970,9.55425800237
37971,9.49706526157
37972,9.71088393525
37973,10.8038199989
37974,10.6313483156
37975,10.1657615124
37976,12.9391879868
37977,10.9257122885
37978,7.85077327299
37979,7.43521131097
37980,8.00094993991
37981,7.92357612568
37982,8.32675835416
37983,8.19391983025
37984,8.18096783648
37985,8.68591315541
37986,9.7667915637
37987,8.24936557084
37988,8.80728608572
37989,7.37378713809
37990,8.22232979931
37991,8.58477336073
37992,8.78902509733
37993,8.45848802131
37994,8.68623858167
37995,8.77612096762
37996,8.0828238705
37997,8.20608235537
37998,7.40023457249
37999,8.42366804669
38000,7.96696475293
38001,7.5830051974
38002,7.98993673896
38003,8.82893496237
38004,8.01028883596
38005,8.30489452357
38006,9.02926978113
38007,8.02210251891
38008,8.57652297483
38009,8.79698781527
38010,9.94609667221
38011,10.3135275285
38012,10.8613594567
38013,9.49872979652
38014,10.272275855
38015,9.25219094877
38016,7.34476626643
38017,7.91142107781
38018,6.8691762058
38019,7.21608639837
38020,7.12763617289
38021,8.37327131845
38022,7.9867242182
38023,7.4728177279
38024,7.67964355632
38025,7.81860964158
38026,9.02118845037
38027,8.47170497325
38028,7.96677048984
38029,8.97006433285
38030,9.51723577481
38031,9.23585718048
38032,9.83174803491
38033,8.66411078314
38034,7.81430755902
38035,7.41589025526
38036,7.68480779498
38037,8.05112384141
38038,8.19177294354
38039,7.76889912185
38040,8.04011726998
38041,8.29373542089
38042,8.16350007211
38043,6.64088115143
38044,8.6540515721
38045,8.48803106743
38046,8.05405325342
38047,8.49110092635
38048,8.28846441369
38049,6.79968792293
38050,8.15412350882
38051,7.51594539131
38052,8.87737316522
38053,8.53883835525
38054,8.76434865444
38055,8.6404422866
38056,9.66599409512
38057,9.40148186104
38058,8.35129884346
38059,8.69379491129
38060,9.35572409114
38061,8.13574312287
38062,8.15288061374
38063,8.02714314472
38064,7.84889577856
38065,7.66637193536
38066,7.92115561252
38067,8.78195783735
38068,7.8011140397
38069,7.9857677196
38070,7.58923376863
38071,8.16939918482
38072,7.58083099009
38073,8.9875584269
38074,9.75567812758
38075,9.16519998124
38076,8.49207729142
38077,9.82995727869
38078,8.66213097281
38079,8.4792212725
38080,8.10259398316
38081,8.15391615711
38082,7.87257691886
38083,8.1266549768
38084,8.19871436809
38085,7.3345141398
38086,8.14916727751
38087,6.9631759529
38088,7.66246917073
38089,8.32117149329
38090,10.1652855309
38091,7.29384533733
38092,7.91572428287
38093,7.94887096688
38094,8.48769091264
38095,7.37373441985
38096,8.02798162407
38097,7.34993690109
38098,7.93552227503
38099,9.04106660513
38100,8.45532151806
38101,7.61208793137
38102,8.39810927376
38103,8.02766717431
38104,8.63945955902
38105,10.3703522491
38106,8.56757670352
38107,6.73350206504
38108,8.19222554647
38109,7.42051201639
38110,8.69941825634
38111,7.88588602101
38112,8.52083164033
38113,7.83040474121
38114,6.42843992006
38115,7.91513899269
38116,7.25014559377
38117,7.41738714164
38118,8.08665190145
38119,8.17990450194
38120,7.58379065067
38121,7.38339215011
38122,8.14187802218
38123,7.98764945341
38124,7.77390327507
38125,8.61546497962
38126,8.82205189478
38127,7.67833114856
38128,7.68778177576
38129,6.35587453007
38130,6.882103476
38131,6.89722135635
38132,7.47959187751
38133,8.33463916965
38134,6.69394669996
38135,6.52389814204
38136,7.55352221407
38137,7.55871552304
38138,7.47362276135
38139,7.90596751163
38140,7.9327173034
38141,6.85383162424
38142,8.18164726091
38143,6.56602784574
38144,8.06497430607
38145,6.64852992915
38146,6.19484382957
38147,6.98659344851
38148,7.18624238919
38149,6.85559007015
38150,6.72001165738
38151,7.250423977
38152,7.73391338079
38153,7.38491671987
38154,6.99248013855
38155,7.81549956385
38156,7.76490539289
38157,7.68692411035
38158,8.29295147809
38159,6.84552143951
38160,7.52052064288
38161,7.62740729146
38162,6.7381954952
38163,7.13810860721
38164,6.43754066931
38165,7.12121827521
38166,7.17597706349
38167,7.55620011737
38168,7.15255414713
38169,7.30025627167
38170,7.78953419355
38171,7.48815700507
38172,7.5127087239
38173,7.47725890591
38174,6.88889371598
38175,8.11026223514
38176,7.21519584849
38177,7.25825936184
38178,7.80076457904
38179,7.72599714527
38180,8.79299790144
38181,8.3536354347
38182,9.03086893233
38183,8.10010448505
38184,7.83819354051
38185,7.81044722217
38186,7.77963858231
38187,8.34367399219
38188,8.29815747884
38189,7.57033305611
38190,7.83142301466
38191,7.96649628143
38192,8.11663232351
38193,9.73632595866
38194,8.78052114087
38195,8.65688005853
38196,8.63359434528
38197,7.80098127988
38198,8.9449417719
38199,9.91426849071
38200,8.94078682984
38201,8.15113325695
38202,8.26477675682
38203,8.17732683303
38204,7.74630641267
38205,6.40501514954
38206,7.23316700712
38207,7.28300449407
38208,6.84523045287
38209,7.64084466905
38210,7.58163811885
38211,9.16138060004
38212,6.81138083135
38213,9.1823822192
38214,8.76301159645
38215,9.13220288908
38216,9.02822254741
38217,7.9433691461
38218,8.27750616128
38219,6.77072607281
38220,8.00299810765
38221,8.21425215278
38222,7.42610605725
38223,8.37189895053
38224,8.5385265556
38225,8.30893512733
38226,7.60298877968
38227,8.0477681249
38228,8.68492048795
38229,8.62858979722
38230,9.34759767416
38231,9.0710346059
38232,9.94580172846
38233,9.36217217669
38234,9.23276443167
38235,10.0711594139
38236,8.52492861751
38237,9.14757485944
38238,8.36910590346
38239,9.09598129662
38240,8.74323291041
38241,9.47044052308
38242,8.11607022214
38243,8.16455945068
38244,7.84912722535
38245,8.74700893329
38246,9.59714112263
38247,10.3723799948
38248,8.81150189951
38249,10.1740630779
38250,9.6390470424
38251,11.0012782205
38252,10.2608974771
38253,12.0701555088
38254,10.2149532214
38255,10.1190559888
38256,12.001470857
38257,11.5621545615
38258,11.8356444793
38259,11.5094570388
38260,10.1033289693
38261,10.4531092361
38262,10.451125587
38263,9.07017552562
38264,10.0356144013
38265,7.98095426428
38266,7.0516114462
38267,8.36866212436
38268,7.44677386976
38269,8.284490814
38270,8.33533262446
38271,10.3311940821
38272,9.7445054255
38273,9.40151379488
38274,7.0591461803
38275,6.57921466205
38276,7.33812963037
38277,6.70364766722
38278,7.2091860316
38279,7.60056953373
38280,8.00679871869
38281,7.34488126989
38282,8.48633607689
38283,9.53490727391
38284,9.0906994633
38285,8.52010708288
38286,7.88674755275
38287,9.56316415214
38288,8.33227846191
38289,8.17359416076
38290,9.27309027081
38291,9.40035668001
38292,8.60474698653
38293,8.8043666488
38294,7.53691596369
38295,8.31843251557
38296,8.08573620683
38297,7.62142782996
38298,8.11076003427
38299,8.14918558975
38300,8.3212841518
38301,7.55832946337
38302,6.95677221718
38303,9.34143273653
38304,9.281081527
38305,9.91396893732
38306,9.12531492556
38307,8.81451097935
38308,9.78384906137
38309,7.7536511429
38310,8.63161213145
38311,7.56211741966
38312,9.2187764654
38313,7.86561175587
38314,8.26201163851
38315,7.4547891074
38316,6.90737259319
38317,8.91585369021
38318,8.47044574482
38319,8.54695682619
38320,9.88405893081
38321,8.54995323345
38322,9.12046768029
38323,8.16307112339
38324,7.93732417694
38325,7.61339788424
38326,8.19236920199
38327,8.95815144471
38328,8.24625712471
38329,7.86962000554
38330,9.10950991847
38331,8.67841302926
38332,7.81399066095
38333,9.46897391494
38334,9.22571522324
38335,9.78106210149
38336,9.34388951054
38337,8.09982543098
38338,9.32085436443
38339,8.2640957879
38340,8.36143562141
38341,7.95857909949
38342,7.81394717047
38343,8.0814741442
38344,8.18902221864
38345,8.2175598034
38346,8.54057759756
38347,7.77863142345
38348,8.09585817179
38349,8.67970487493
38350,7.46389617424
38351,8.3911276879
38352,7.72618413775
38353,7.18551210738
38354,8.33684225027
38355,7.37422047719
38356,8.81106437941
38357,9.30931142248
38358,9.48859334516
38359,9.83525247234
38360,7.80020315269
38361,8.65019387511
38362,8.79364573
38363,8.45226781081
38364,8.09511028389
38365,6.9992118425
38366,8.45378807913
38367,8.42296207294
38368,9.01327062463
38369,9.76315570934
38370,9.84657983289
38371,10.4525443052
38372,9.88449797366
38373,7.95173747594
38374,8.85467873284
38375,7.44144755302
38376,9.56684191132
38377,9.09011028082
38378,9.25583206344
38379,8.82513406365
38380,8.08008965373
38381,9.60035698369
38382,9.02810361491
38383,9.54338332014
38384,8.86839250807
38385,9.3679752658
38386,8.89184962843
38387,9.54381064229
38388,9.02977133467
38389,9.03402608533
38390,9.18311846387
38391,7.8332671077
38392,8.18796184714
38393,8.21277088384
38394,8.10695685108
38395,8.66365263771
38396,6.58665305639
38397,7.31249514625
38398,7.02613955802
38399,8.34756100486
38400,8.10731791552
38401,8.54513719043
38402,8.96510130476
38403,7.65205229574
38404,8.73389955828
38405,7.75898269658
38406,8.54427791798
38407,8.2971872497
38408,8.9509414822
38409,8.18604745479
38410,7.65000741359
38411,8.54451859371
38412,8.77192033005
38413,8.9867589747
38414,8.03065605137
38415,8.96859135334
38416,7.73875623406
38417,8.60893055893
38418,8.59726577725
38419,9.40869908068
38420,9.77300899841
38421,8.8189360179
38422,8.75222997998
38423,8.68941138017
38424,8.55451190682
38425,8.03605535247
38426,8.05321608555
38427,7.56697514729
38428,7.75011324366
38429,7.59285619026
38430,5.95802874128
38431,7.2457446593
38432,7.44971115264
38433,6.4086540823
38434,6.63205826338
38435,6.36460027744
38436,7.7497211797
38437,8.48743005613
38438,7.88716926318
38439,8.80079784753
38440,8.85588963221
38441,9.60585390215
38442,8.97219591729
38443,9.2897544395
38444,8.84739946281
38445,9.94444877119
38446,10.2780114512
38447,9.26573514025
38448,8.91000055531
38449,9.77075826197
38450,9.92481294462
38451,8.52793931397
38452,9.54137035569
38453,8.62433718897
38454,8.78718118069
38455,7.27412810003
38456,7.2864185735
38457,7.05683617672
38458,8.2295441073
38459,7.74089334795
38460,9.34808070572
38461,7.6076819869
38462,9.36237320372
38463,9.39202424234
38464,9.83515993828
38465,9.05413205226
38466,10.292541988
38467,9.17472942035
38468,7.30838623885
38469,8.29698920763
38470,7.94167481936
38471,7.1170900109
38472,7.71551675855
38473,8.70439743091
38474,8.75326085549
38475,9.37851569623
38476,8.69874217281
38477,7.34788363556
38478,8.7682778903
38479,8.61648102028
38480,6.7716244159
38481,6.96360580893
38482,6.28503709216
38483,8.20313003178
38484,7.27060806903
38485,7.30864546332
38486,7.48926964034
38487,7.24697405323
38488,8.24483940045
38489,9.09267973116
38490,7.86094947162
38491,9.04362365665
38492,8.61245336472
38493,8.52521729855
38494,8.31837029705
38495,8.24090592045
38496,8.16482349934
38497,7.9775808992
38498,8.88437677418
38499,7.40373408108
38500,8.69109696012
38501,7.37035793542
38502,9.45033198943
38503,8.84123483075
38504,7.59138767353
38505,6.85183424071
38506,7.6530333696
38507,6.62696020407
38508,8.14360141764
38509,7.63154631379
38510,7.63589466019
38511,7.49761645958
38512,7.74452573922
38513,7.64710450111
38514,7.66224737153
38515,6.69032506731
38516,7.52652647455
38517,7.63206872082
38518,6.78906593781
38519,8.00479705009
38520,8.25315205332
38521,8.1582518786
38522,8.51511670167
38523,8.54529890917
38524,8.80606683644
38525,8.98602239011
38526,8.20886072367
38527,9.17859929096
38528,7.48076098923
38529,7.0143169153
38530,7.28060251911
38531,8.20386728138
38532,10.1106608478
38533,8.9100800069
38534,7.61711837944
38535,8.69306491055
38536,8.84241722336
38537,7.93811510288
38538,9.1973996932
38539,7.79841779037
38540,7.21864226443
38541,6.70795886431
38542,7.62937516922
38543,7.34543923457
38544,8.31034618585
38545,9.07871999711
38546,8.47928660379
38547,7.73953732038
38548,7.98481263272
38549,7.79075658466
38550,7.46055305767
38551,8.09973702796
38552,8.5053419807
38553,7.64301947865
38554,7.77424020278
38555,8.42631242821
38556,8.40091859223
38557,8.50035815178
38558,8.55997314888
38559,7.94865178336
38560,7.72923280992
38561,7.60934614409
38562,9.52499672263
38563,7.44117701891
38564,7.00894870227
38565,8.10881734083
38566,7.03638912776
38567,7.8855582503
38568,7.42518260462
38569,7.006918772
38570,7.42286196828
38571,7.1147583471
38572,6.96107340784
38573,7.45727599705
38574,7.18171494492
38575,7.96338230248
38576,7.64122320815
38577,8.16049556032
38578,7.68221531342
38579,7.97604998416
38580,8.21290473157
38581,8.01522109751
38582,8.07140408809
38583,8.94668041644
38584,9.41632194953
38585,8.77666572714
38586,9.04724764374
38587,12.1249761628
38588,11.5881716258
38589,10.9687103245
38590,9.75521169033
38591,10.4045330036
38592,10.0585799345
38593,9.59206745891
38594,9.72860354119
38595,13.114514155
38596,12.2146448225
38597,13.6605642119
38598,11.7516199176
38599,8.90839113139
38600,7.81734424139
38601,7.35030094632
38602,6.81567423107
38603,8.49048908694
38604,7.85826312284
38605,8.50783148287
38606,7.5004368074
38607,7.57513873469
38608,7.83128015833
38609,8.84302202655
38610,9.0713124936
38611,10.5568304749
38612,10.1291861024
38613,10.3638991981
38614,11.5556689432
38615,11.8367754327
38616,10.4130351791
38617,11.0463904718
38618,12.6881479592
38619,10.5968151054
38620,9.07541292625
38621,9.27195003901
38622,10.5650878449
38623,9.03500654512
38624,9.49866124951
38625,10.1019071255
38626,8.19740729491
38627,8.99291783271
38628,8.63618285956
38629,8.65409574867
38630,7.05637988966
38631,6.95748938619
38632,7.12572492061
38633,8.85725734269
38634,8.36412633287
38635,7.72443844721
38636,9.05997765975
38637,10.8069673584
38638,9.22526972237
38639,10.0335702871
38640,10.4916826838
38641,9.38928867023
38642,10.3434022232
38643,12.8145333255
38644,11.7115080148
38645,10.4539339804
38646,10.6502635681
38647,9.51503705396
38648,9.48885873992
38649,9.24242150579
38650,10.2154389372
38651,11.9666136981
38652,9.65904898988
38653,9.62048362666
38654,6.75606924586
38655,7.46932535051
38656,7.955288172
38657,8.13546339684
38658,6.94839872415
38659,7.45692213183
38660,7.85989633471
38661,7.2998474715
38662,7.89947943964
38663,7.58315309131
38664,8.13760822281
38665,7.47350077777
38666,7.68245032863
38667,7.91700338629
38668,7.21659211592
38669,7.39250387565
38670,8.1304715428
38671,7.62830679406
38672,7.89407873451
38673,7.95835780488
38674,7.92657919902
38675,7.09633866125
38676,6.96554855754
38677,7.4014659709
38678,6.87032453653
38679,8.75733938783
38680,8.14763996077
38681,7.33912110643
38682,7.89460073701
38683,8.20773259569
38684,8.0939360671
38685,8.3885543656
38686,10.2458204356
38687,9.34813580755
38688,9.83338094035
38689,8.04958000501
38690,8.29107734798
38691,7.79160417917
38692,8.87047044592
38693,7.05260197038
38694,6.94637306905
38695,7.04363615602
38696,7.42655196831
38697,9.11880001546
38698,8.0954894091
38699,5.75355581468
38700,7.37460156742
38701,8.67158308922
38702,7.69608884072
38703,8.27068686986
38704,6.91675486922
38705,7.66161049294
38706,8.68839272161
38707,8.28844532111
38708,9.04007346512
38709,7.60583673042
38710,7.0555447968
38711,8.53184427479
38712,7.29917140813
38713,7.3861038525
38714,7.17586693637
38715,7.14984057232
38716,6.05164664231
38717,6.56719539507
38718,6.10806034466
38719,6.71201561965
38720,6.26967453462
38721,7.6587390041
38722,6.90871844763
38723,6.78321788371
38724,7.24814436479
38725,6.62454391907
38726,7.98592327101
38727,7.21450156563
38728,6.48234510368
38729,7.4939537304
38730,8.05045027187
38731,8.43196381928
38732,8.45285176937
38733,7.70266837249
38734,8.03065137808
38735,7.03699348761
38736,7.70930593153
38737,7.51610509483
38738,7.09743539642
38739,6.99529612473
38740,7.29186195165
38741,6.25812062315
38742,6.37044525968
38743,7.62146458397
38744,6.50498647028
38745,6.92189879908
38746,6.6338465416
38747,5.81063449444
38748,8.46633139256
38749,8.01240674195
38750,8.2342404557
38751,7.55095144155
38752,8.91672558421
38753,9.1581921147
38754,8.80508607126
38755,8.4964039208
38756,7.60361255216
38757,6.04867340347
38758,6.71146509376
38759,6.72608883558
38760,6.8502288515
38761,7.07100511785
38762,6.85670249995
38763,7.14499748283
38764,7.53861703488
38765,6.6914479322
38766,6.93734546876
38767,7.36269525631
38768,7.21135111981
38769,7.13918503659
38770,8.11774350995
38771,8.00615048286
38772,7.54837365237
38773,6.81369620233
38774,7.96684720894
38775,8.06578391874
38776,7.17282119986
38777,6.57905864296
38778,8.12461845746
38779,7.08476935612
38780,6.33236087151
38781,7.70900627639
38782,7.91177879917
38783,7.8078576619
38784,8.29981535304
38785,9.55496093874
38786,8.44510256252
38787,6.18273288701
38788,6.68000970223
38789,7.42547943624
38790,6.86578714505
38791,6.93262060125
38792,7.68397350899
38793,7.21791360482
38794,7.35680040144
38795,8.23304878398
38796,6.8609222298
38797,6.30186863041
38798,7.08252377961
38799,6.88440737317
38800,7.25335981204
38801,7.2225602468
38802,6.65111276571
38803,6.26664286173
38804,7.48275030444
38805,6.9367322687
38806,6.60411264111
38807,6.75534109278
38808,6.79703637097
38809,7.50229098141
38810,7.70740310811
38811,6.83642489544
38812,7.91201991084
38813,6.60696103977
38814,7.03919164265
38815,6.90682923913
38816,7.19337108014
38817,7.90085993211
38818,7.55172663045
38819,7.30698885115
38820,7.34421390798
38821,7.85959046102
38822,7.47034338994
38823,7.6354728373
38824,7.54072597578
38825,7.67606546188
38826,7.80924926035
38827,7.76778455356
38828,6.76428058748
38829,7.05341300053
38830,7.66199579965
38831,7.28910381181
38832,6.46263240331
38833,8.05332050607
38834,8.23373255882
38835,8.1027307882
38836,8.78672765902
38837,7.72345625044
38838,9.42709247612
38839,7.24336768427
38840,7.73564740387
38841,7.83714108097
38842,7.7576422172
38843,8.57306201536
38844,7.3254205221
38845,8.02223304736
38846,7.1412472218
38847,8.21287952901
38848,7.88099328115
38849,8.16637484755
38850,7.28249193187
38851,8.72501797413
38852,8.44695879207
38853,7.98304931455
38854,7.09229199339
38855,7.90857249932
38856,6.96228298532
38857,9.80325442033
38858,7.78572190709
38859,8.79625784998
38860,6.87908943836
38861,5.75186891534
38862,8.54521659022
38863,8.18950944717
38864,9.1413032881
38865,9.22409083883
38866,8.79500826368
38867,7.46813012948
38868,7.69001725832
38869,5.74606311463
38870,7.01061819368
38871,6.86678452693
38872,7.5649207586
38873,9.62692891131
38874,8.39347921069
38875,9.20491368734
38876,9.69033382009
38877,8.09144162565
38878,8.17150026654
38879,7.59167953394
38880,9.78826457673
38881,8.7397294697
38882,9.87610363958
38883,8.53680449667
38884,8.69627389958
38885,7.22054630906
38886,6.84968882522
38887,7.42954890574
38888,8.46795487301
38889,7.06790350205
38890,8.24012624714
38891,8.23862863933
38892,7.85676396454
38893,8.17476252857
38894,7.9426588158
38895,8.4617046343
38896,8.88942634589
38897,8.5122619179
38898,8.44202918667
38899,7.38801652587
38900,7.22100146571
38901,7.12468923253
38902,6.56790615463
38903,6.5826749173
38904,7.27125754263
38905,6.10364818234
38906,7.1694455411
38907,6.25282852946
38908,6.8146122981
38909,6.81025757345
38910,8.16920121349
38911,7.36411670247
38912,7.39391327945
38913,6.52061908816
38914,7.60777066117
38915,7.52905151952
38916,7.91996422869
38917,6.15657210968
38918,7.48819993715
38919,8.13001292121
38920,7.89818831685
38921,9.01294743204
38922,8.83088431402
38923,7.84321146363
38924,8.26991081196
38925,8.29093455839
38926,8.4007649149
38927,7.51619456345
38928,7.85192359624
38929,7.16332769015
38930,7.44428974232
38931,6.60974941141
38932,6.76288905853
38933,6.54197578057
38934,6.92166756075
38935,7.29152780659
38936,6.28787326254
38937,6.90119478359
38938,5.99963438398
38939,8.13785275324
38940,8.01346553747
38941,7.83409150957
38942,8.25292756023
38943,7.54381228327
38944,6.78850832333
38945,6.96558003132
38946,7.65992519983
38947,7.32228832842
38948,7.42955982767
38949,7.92767697695
38950,8.69655029185
38951,7.22222765343
38952,8.01113877589
38953,7.40385002855
38954,9.42164042272
38955,7.00912607467
38956,6.17200874472
38957,6.36545996298
38958,6.61473384273
38959,6.59491891705
38960,6.92185447338
38961,7.98757809575
38962,5.15924002528
38963,5.90506599316
38964,6.83904682987
38965,8.46058030596
38966,7.69520217377
38967,8.5959597529
38968,6.88181694637
38969,7.96649419418
38970,7.38063795228
38971,7.74418969136
38972,8.47102126673
38973,7.05627725422
38974,7.93058933411
38975,7.49795621337
38976,7.19539458171
38977,6.9465900863
38978,6.49590042039
38979,8.47224612382
38980,7.65322332653
38981,8.54527127718
38982,7.7555069195
38983,8.61952544543
38984,8.15682158503
38985,8.7080649114
38986,8.88304641794
38987,7.88161810435
38988,9.69852436141
38989,8.30503226201
38990,10.0979624566
38991,8.62707523006
38992,10.3128178405
38993,8.98324040283
38994,8.8301930688
38995,7.36427020199
38996,7.68525114145
38997,6.83667237953
38998,7.34626682653
38999,8.33926680283
