,predictions
30162,31.5169344894
30163,31.9852811312
30164,32.0304253824
30165,30.2164071743
30166,31.1155106586
30167,30.8465460562
30168,31.219735092
30169,31.8790401743
30170,30.8596864025
30171,30.6586623101
30172,32.006003112
30173,32.3865190627
30174,31.9280036706
30175,32.7740645793
30176,32.5330298864
30177,32.8783212014
30178,31.8402859245
30179,32.1508931561
30180,31.6665984361
30181,31.3413339657
30182,32.1385055051
30183,32.0493917041
30184,32.8057302348
30185,32.463088337
30186,32.3230287114
30187,32.6491410341
30188,32.1571121402
30189,31.6038841043
30190,32.0338764876
30191,32.3567619663
30192,31.4596649382
30193,32.4520929464
30194,32.2530304588
30195,32.373020002
30196,32.7587173195
30197,30.21360546
30198,31.5236316448
30199,31.2594195848
30200,32.5145145796
30201,32.4333929768
30202,32.5251142793
30203,32.5079041763
30204,32.2948986025
30205,31.7046497191
30206,30.906778845
30207,30.2747333203
30208,31.2777115053
30209,31.706960857
30210,32.1080659928
30211,31.8611192179
30212,32.8228953174
30213,32.4765443891
30214,31.878835351
30215,31.8101965394
30216,30.8489901857
30217,30.729826811
30218,31.3884078247
30219,31.5902458076
30220,31.4158810527
30221,31.1809119274
30222,31.0453895263
30223,31.8913394336
30224,32.4744575294
30225,32.760623655
30226,32.3539375413
30227,32.2541256512
30228,32.2452573471
30229,32.1839810192
30230,32.6593532256
30231,32.6968154717
30232,31.7686470437
30233,29.7735210112
30234,30.0155400818
30235,30.8286407108
30236,31.1327296934
30237,30.8349321729
30238,30.898503687
30239,31.6273781037
30240,31.1869324033
30241,31.4043192793
30242,31.8359683687
30243,31.6421230237
30244,31.3213567129
30245,30.3693524036
30246,30.7202890305
30247,31.6422700354
30248,30.1550582174
30249,31.7603054704
30250,32.1241815052
30251,31.7579432969
30252,31.9598363198
30253,32.3952735093
30254,32.9784425409
30255,32.0488247977
30256,32.9368755989
30257,31.403710727
30258,31.9589346451
30259,31.5657541642
30260,31.5163312971
30261,31.1839662402
30262,32.2460477822
30263,32.2409548824
30264,32.9172390562
30265,33.3345058375
30266,32.4656403292
30267,32.0282575019
30268,31.0085190307
30269,31.4726423359
30270,31.0114208259
30271,31.2854034363
30272,32.0303430874
30273,32.7192033795
30274,32.036321851
30275,31.429754437
30276,30.8478448723
30277,30.8053614877
30278,32.3074967594
30279,32.1615033939
30280,31.8510584349
30281,31.5167117698
30282,32.7847310247
30283,31.990055378
30284,32.4887518987
30285,32.1843921271
30286,31.758794061
30287,33.2103319147
30288,32.4265847732
30289,32.2861948055
30290,31.9656256221
30291,31.7838133197
30292,31.2062681956
30293,31.0318501207
30294,30.7423481404
30295,31.0113115367
30296,31.3771658352
30297,32.8909619509
30298,31.4487057754
30299,32.4647253662
30300,33.1536604715
30301,33.0942850522
30302,32.2761594211
30303,31.5990938123
30304,31.6086429473
30305,32.3321884711
30306,30.4113661169
30307,30.6974778809
30308,30.810155481
30309,31.3231790821
30310,32.4082087378
30311,32.7789343776
30312,32.9533094977
30313,33.0976808289
30314,33.2212966863
30315,33.2704687825
30316,32.7965407267
30317,32.3047730808
30318,32.0730265661
30319,33.1697931776
30320,32.1509900017
30321,31.7561183169
30322,31.5575526267
30323,30.6961948661
30324,30.4819128481
30325,30.5271840523
30326,30.0990140037
30327,30.2186143755
30328,30.5387810935
30329,31.1013836636
30330,31.6843744619
30331,31.4123671825
30332,30.4972547919
30333,30.5303800975
30334,30.5946599933
30335,31.3942115326
30336,31.1626447894
30337,30.5123510838
30338,31.182566246
30339,31.0736547497
30340,30.709287777
30341,31.604158978
30342,31.5919712706
30343,30.4556003751
30344,30.8767775747
30345,30.2995163957
30346,30.3587960485
30347,30.1121203579
30348,30.960049236
30349,31.1766289172
30350,32.277586822
30351,33.0274532929
30352,32.7564480073
30353,32.8463426264
30354,32.6888295772
30355,32.8776420575
30356,32.0303232517
30357,32.6574848357
30358,32.0888021577
30359,31.6234505831
30360,31.2491160509
30361,30.2342010917
30362,31.1048087964
30363,32.3095585742
30364,33.0750274553
30365,32.3148751024
30366,32.1346308124
30367,32.2508482279
30368,31.7178899326
30369,30.8607220526
30370,30.8818467685
30371,31.9771817594
30372,32.8651171416
30373,33.1900653255
30374,32.1404144199
30375,30.9384773153
30376,30.8187584709
30377,29.9607811093
30378,30.0225557585
30379,31.2455291652
30380,30.2852673928
30381,31.1009306459
30382,29.9601064751
30383,30.464651733
30384,30.0384993775
30385,30.6495717166
30386,29.2981210698
30387,29.3674573283
30388,29.2890308687
30389,30.1111588795
30390,29.4147117428
30391,29.9628887253
30392,30.3372784619
30393,31.2800832
30394,30.8530385396
30395,29.1499812627
30396,29.8454793408
30397,29.2295468313
30398,30.4953057294
30399,29.4361407566
30400,29.9447002663
30401,29.2750243291
30402,30.2730437355
30403,30.1791241335
30404,30.6231993316
30405,30.4918702036
30406,30.048357589
30407,30.4671197435
30408,29.6958899331
30409,29.9195520205
30410,30.2124645239
30411,31.1399778318
30412,30.5977712878
30413,30.3254452093
30414,30.7101904071
30415,31.4025190414
30416,32.3370475653
30417,29.6567034248
30418,28.6860437513
30419,29.4372527297
30420,29.6849911518
30421,29.8306582739
30422,30.9947431857
30423,31.5077595473
30424,32.523951431
30425,30.57251881
30426,32.3320061626
30427,30.0330749497
30428,30.081632317
30429,30.4238231859
30430,31.5112084856
30431,31.0968231732
30432,30.3644015687
30433,30.7303613505
30434,31.4528990279
30435,31.6166188021
30436,33.1198453854
30437,33.5096517233
30438,33.7121682231
30439,32.8085086821
30440,32.7615679346
30441,29.1888916213
30442,29.9141782341
30443,28.7335099199
30444,28.8061678904
30445,29.1340637247
30446,29.4822642879
30447,29.3498868053
30448,28.8596496954
30449,29.2060287762
30450,29.6928373663
30451,29.8648891171
30452,29.7620448408
30453,29.791718106
30454,29.7028168667
30455,28.839307898
30456,29.1226256838
30457,29.4904135331
30458,29.0455417804
30459,29.3722213703
30460,28.7388030881
30461,28.3686489986
30462,28.8092303876
30463,28.7549193632
30464,27.6308854045
30465,27.2809995459
30466,28.415288927
30467,29.4842091613
30468,30.2726744197
30469,30.0859506511
30470,30.404759712
30471,31.1215994295
30472,30.8255711762
30473,31.7274966185
30474,31.3032863186
30475,31.7921246766
30476,31.8550069998
30477,31.8395839589
30478,30.0286915738
30479,30.9474803306
30480,30.2051362801
30481,29.5539708624
30482,28.8126034221
30483,29.7719566243
30484,30.5097664287
30485,30.0574096869
30486,30.4272824601
30487,29.2460723548
30488,29.2219747683
30489,30.3638266737
30490,31.1332617352
30491,30.2064122733
30492,29.7932989634
30493,30.4023731624
30494,30.3682848842
30495,29.3313474005
30496,29.7214167177
30497,28.4698320637
30498,28.2698759308
30499,28.3801693709
30500,29.2358369783
30501,28.2339709425
30502,28.64209081
30503,29.4614836216
30504,29.6989506253
30505,29.8155763943
30506,29.4701725947
30507,30.0152183008
30508,30.4859703381
30509,30.6393338185
30510,32.2270727911
30511,31.9809794459
30512,29.731720551
30513,29.4288350099
30514,29.5922277368
30515,29.9907616468
30516,29.7708587954
30517,29.6436891665
30518,29.1334255035
30519,28.8160071075
30520,28.6106870549
30521,28.4525673836
30522,28.382769843
30523,29.296716492
30524,30.2049730341
30525,29.5145770418
30526,31.1939829632
30527,30.5165021419
30528,29.2149779167
30529,29.0524144189
30530,29.1354341957
30531,30.0535090727
30532,30.4998633835
30533,31.0755491285
30534,32.0269978106
30535,31.0292493414
30536,32.1193278762
30537,30.658960359
30538,30.068360615
30539,31.7987633479
30540,29.5018816048
30541,29.2051285887
30542,29.0070237484
30543,28.9879634446
30544,29.5045262234
30545,30.2097584402
30546,30.0241162026
30547,29.5384279787
30548,30.2840945125
30549,31.2100816261
30550,31.7899770074
30551,31.9968355638
30552,31.8468870354
30553,31.9528615042
30554,32.5359433431
30555,31.3043616337
30556,32.6265130803
30557,32.7682007015
30558,32.4295192493
30559,32.7902734503
30560,31.9958558326
30561,32.0513686473
30562,31.525823768
30563,32.270343648
30564,32.3814817808
30565,32.2364518182
30566,31.6355837398
30567,31.1224073373
30568,30.7092843718
30569,30.8014745251
30570,31.917939382
30571,31.887337213
30572,30.6892922779
30573,29.3051716577
30574,29.6088565861
30575,29.2880942355
30576,29.2721922485
30577,29.2911298896
30578,28.5298870105
30579,28.4627821135
30580,28.2453195537
30581,28.4558469283
30582,29.2241670372
30583,30.032086844
30584,31.7652045458
30585,29.9139736502
30586,30.686051072
30587,29.8428285862
30588,29.3147629606
30589,28.6072781749
30590,28.377356671
30591,28.8176235759
30592,28.4657126462
30593,29.1720144956
30594,29.7731900991
30595,29.671078554
30596,30.3045022851
30597,30.8232771695
30598,29.7937800521
30599,30.5517786645
30600,31.6105854275
30601,31.8314159877
30602,31.1363062053
30603,30.2454112357
30604,31.5884703194
30605,30.4422218066
30606,30.9558159129
30607,32.2317034545
30608,32.5334605246
30609,31.8540885048
30610,31.4876563111
30611,31.9771689825
30612,31.3225048153
30613,31.0494157514
30614,30.1985282469
30615,29.1933966587
30616,30.4878880901
30617,30.0709520212
30618,30.1856198308
30619,30.4208594328
30620,30.3307975431
30621,31.1287358715
30622,30.0510248974
30623,31.7661943484
30624,29.9858808402
30625,29.7278143457
30626,30.1128371475
30627,30.6232727126
30628,30.9790637161
30629,31.0418985762
30630,31.8419818738
30631,31.0947273741
30632,30.9208811106
30633,31.0648098122
30634,31.5874081507
30635,32.4984299159
30636,32.4709677122
30637,32.1840887164
30638,32.9634840395
30639,32.01650396
30640,31.2132840472
30641,31.7324730732
30642,32.861377309
30643,32.8610211306
30644,32.9403828665
30645,32.3278876553
30646,33.1009307615
30647,32.7127848165
30648,32.1473446632
30649,33.1189858439
30650,32.8712490304
30651,32.8510236592
30652,32.5860003852
30653,32.2237274901
30654,29.8171533623
30655,30.4710332504
30656,31.8062003691
30657,30.781516663
30658,29.9424949948
30659,29.6336769248
30660,30.611241084
30661,30.4940549829
30662,32.738230816
30663,32.9950227665
30664,33.118261052
30665,32.4004698406
30666,31.8539292349
30667,31.8279959451
30668,31.2731969661
30669,31.3534728604
30670,31.8485459266
30671,32.0462497417
30672,31.9488792175
30673,31.7434919589
30674,31.8466274404
30675,32.1725575106
30676,32.0909913227
30677,32.0792798261
30678,32.2499044593
30679,32.5140454856
30680,32.7818039583
30681,32.8090255372
30682,32.2629221927
30683,32.2505094581
30684,31.2692286562
30685,31.5000322381
30686,31.5137325748
30687,31.0457568107
30688,31.5080362586
30689,31.073755638
30690,31.0326718114
30691,31.6784805737
30692,34.0520892399
30693,32.1682376973
30694,32.0234269007
30695,32.8550027342
30696,33.0807663003
30697,31.570029197
30698,30.9766916585
30699,33.0280257689
30700,32.8059814149
30701,33.0639784969
30702,33.6860262591
30703,33.1896809712
30704,32.8830715
30705,32.8492949419
30706,32.5033404634
30707,32.6599980196
30708,32.4729874665
30709,32.4587730644
30710,32.1819966097
30711,31.6797290698
30712,31.1292475421
30713,31.784854242
30714,31.1922296196
30715,31.3175441428
30716,31.2171704349
30717,31.1485198263
30718,32.9947780242
30719,31.4101669277
30720,31.3415761057
30721,31.0936055375
30722,31.0829745022
30723,31.2467180512
30724,31.156013177
30725,32.0719447626
30726,30.8216118963
30727,31.035903258
30728,32.1173486922
30729,32.0786723895
30730,32.4805810427
30731,32.2712885875
30732,31.2468262977
30733,31.3320730623
30734,31.799217687
30735,32.1819577142
30736,32.7482356587
30737,33.0569983999
30738,32.4824650719
30739,33.1839174097
30740,33.6346555349
30741,33.4644619476
30742,33.2551305802
30743,33.0708876978
30744,33.0363957972
30745,32.7519832728
30746,33.1650609152
30747,32.7883060126
30748,32.5213182902
30749,32.8324787375
30750,32.7425431139
30751,32.5133986543
30752,32.7188427311
30753,33.0203199434
30754,33.0079563464
30755,33.1333580087
30756,33.4029115061
30757,32.100114344
30758,32.4828315383
30759,32.9853539455
30760,32.3829683254
30761,32.2346314923
30762,31.5170600179
30763,31.4217389574
30764,30.6030422682
30765,31.1873406346
30766,31.5886286928
30767,30.8902281495
30768,31.261270097
30769,32.7975302125
30770,30.6957590826
30771,29.9429813772
30772,29.8022644809
30773,30.1316353304
30774,29.2242736055
30775,29.7778708155
30776,30.6577652399
30777,31.4765491187
30778,32.3398667619
30779,33.128915341
30780,32.7362370307
30781,32.7924229583
30782,33.4883986023
30783,33.822236758
30784,33.7774949537
30785,33.0996705175
30786,31.4225566537
30787,32.4702412635
30788,32.7182109805
30789,32.6402770768
30790,30.0527121283
30791,29.6720216904
30792,28.99856589
30793,28.9627385357
30794,30.0766258968
30795,30.5812177238
30796,29.8628609507
30797,30.494212858
30798,30.7306078467
30799,32.150678847
30800,31.7520059835
30801,31.7251068326
30802,31.1149222235
30803,32.303549779
30804,32.5556538944
30805,33.4150442482
30806,32.5837174358
30807,32.5391451184
30808,33.4780341762
30809,33.3632408772
30810,32.0803654052
30811,33.409193396
30812,33.1745061511
30813,30.4892955647
30814,30.3375186519
30815,29.0278809204
30816,29.4222631592
30817,30.3935639629
30818,30.5561325735
30819,33.6918971177
30820,34.136591804
30821,33.9501249281
30822,31.9490481537
30823,32.794648329
30824,31.4321477259
30825,31.4258925636
30826,32.0285324993
30827,31.3666880873
30828,31.5593545146
30829,30.7435993325
30830,30.5342962968
30831,31.3537416938
30832,32.1808612433
30833,32.7768588363
30834,32.8609861577
30835,32.0517498163
30836,32.277583786
30837,33.7056438897
30838,33.744534256
30839,33.6045742223
30840,33.080240152
30841,32.3865421401
30842,32.6610729783
30843,32.4265612837
30844,33.1445312535
30845,32.7965726098
30846,33.0705467727
30847,32.993222063
30848,33.0760625139
30849,32.5417869833
30850,32.9894446717
30851,33.5535284868
30852,33.2223873227
30853,32.1198132096
30854,34.0201736727
30855,33.7600349505
30856,31.5182355995
30857,32.8431909283
30858,34.1365275956
30859,34.2254412528
30860,34.4841923452
30861,32.7843081786
30862,31.9593063237
30863,30.8250702772
30864,32.086730759
30865,31.3602886212
30866,32.2408167319
30867,31.879163269
30868,29.7712416769
30869,29.6595539803
30870,32.0858128908
30871,30.5801087964
30872,30.1876082357
30873,30.9928860849
30874,31.2412115801
30875,30.8816603069
30876,30.6586671846
30877,29.9197339748
30878,30.3787963115
30879,29.9251437412
30880,29.866186297
30881,30.1680042721
30882,30.4072237695
30883,30.4022943915
30884,28.8365312545
30885,29.6097513953
30886,29.162451482
30887,29.0672744886
30888,29.2872817135
30889,31.1758735325
30890,29.9411020492
30891,31.0432556646
30892,30.6640730532
30893,30.9505572835
30894,31.4017657022
30895,30.3028969236
30896,30.2597560093
30897,29.6080244026
30898,29.608394836
30899,28.3172303065
30900,29.0269889327
30901,29.526169604
30902,29.381581818
30903,29.1486623002
30904,29.1792751802
30905,29.2386943929
30906,28.8882478428
30907,30.7513913542
30908,28.886059756
30909,29.2493890009
30910,30.8154159947
30911,30.1644079245
30912,30.6198352009
30913,31.1015423079
30914,30.4851690797
30915,29.7570704529
30916,30.2212752374
30917,30.3777134159
30918,32.2990897835
30919,34.7814736042
30920,34.8056718331
30921,32.4584267784
30922,31.7207821225
30923,31.412463207
30924,31.138076258
30925,30.6210178156
30926,30.1780728569
30927,31.0952527361
30928,32.0779483727
30929,31.6789951051
30930,32.9835287949
30931,32.7327999026
30932,32.1896032285
30933,33.8675515382
30934,33.23226667
30935,31.2740987031
30936,34.2890609329
30937,34.6316524053
30938,34.6498930377
30939,34.1662152683
30940,34.04881017
30941,34.0838914689
30942,34.7242529404
30943,33.6332729524
30944,32.6162577701
30945,33.6237421392
30946,33.4558210003
30947,31.9129103999
30948,31.1175352614
30949,31.9564831006
30950,32.3856021227
30951,31.3399435196
30952,30.7134101251
30953,29.8129593098
30954,31.1073301932
30955,31.1634284027
30956,31.9088550462
30957,29.7911347474
30958,32.3281536783
30959,33.1711844973
30960,33.1832088793
30961,32.4981896519
30962,31.3035854903
30963,31.4392792647
30964,30.3417031684
30965,30.477975183
30966,31.8988071824
30967,30.6991818937
30968,32.0187610639
30969,30.5047979141
30970,29.8363688814
30971,32.0026098207
30972,31.4385357038
30973,30.6783336366
30974,30.7882970575
30975,31.3145706622
30976,31.9984320984
30977,33.733065853
30978,31.4876716121
30979,31.9060182208
30980,33.0445400037
30981,34.8822148751
30982,34.7550486229
30983,34.1790604107
30984,33.3271314775
30985,34.026385586
30986,32.0377778691
30987,33.3019918628
30988,32.2595772743
30989,31.9701926373
30990,31.4918622566
30991,33.3399130605
30992,34.4538707496
30993,33.795006365
30994,33.9121477541
30995,34.3874511267
30996,33.3955014479
30997,33.0592941898
30998,34.6160417368
30999,33.6404254965
31000,34.3574251205
31001,33.6583778376
31002,32.4813586306
31003,34.1618752417
31004,32.9764193514
31005,30.8036984775
31006,29.9904470379
31007,29.9209253028
31008,29.1373831562
31009,29.4194883183
31010,30.0705974388
31011,30.7022305147
31012,29.9534346194
31013,29.7592720209
31014,29.8939081728
31015,29.8962361647
31016,30.0591635915
31017,29.1742339248
31018,29.2988250434
31019,29.5779974866
31020,30.6194039825
31021,30.835425828
31022,32.2860505911
31023,32.5883957954
31024,32.9453717294
31025,33.772101071
31026,32.1881659927
31027,32.3253699286
31028,30.5506817585
31029,30.5410232637
31030,30.6711169557
31031,29.433325486
31032,29.8053196406
31033,30.0596633924
31034,30.4762455928
31035,30.4618258762
31036,31.4518622985
31037,31.0360961696
31038,29.3798646534
31039,30.38217842
31040,31.3016586117
31041,30.9199819779
31042,30.1535628636
31043,28.9607884634
31044,29.3063653966
31045,29.4330558162
31046,29.8539653663
31047,30.2059090998
31048,29.9308901006
31049,30.5973962716
31050,29.6847240761
31051,28.7033974107
31052,27.9668288838
31053,28.7067380994
31054,29.0566904818
31055,28.9915093565
31056,29.7326669478
31057,30.0463980268
31058,30.0167246959
31059,29.1197759395
31060,29.1753992969
31061,29.5058394721
31062,29.7364978649
31063,30.2557022818
31064,29.9767546828
31065,32.1451676975
31066,29.8615422012
31067,29.6066935448
31068,28.8147061535
31069,29.5747656226
31070,30.4577791149
31071,31.9838435719
31072,31.2106052905
31073,30.9524774663
31074,31.2749439157
31075,31.5264599444
31076,32.8001265311
31077,30.0616151013
31078,30.8752428933
31079,30.4607150596
31080,30.2781255444
31081,31.088340119
31082,30.6626981135
31083,31.3916608048
31084,32.9880834546
31085,32.721338324
31086,33.5681742908
31087,33.0913628689
31088,32.2211470435
31089,32.2559108468
31090,32.5685183709
31091,32.8943785471
31092,32.902906076
31093,33.3392821401
31094,33.6801020211
31095,32.1166944224
31096,32.2793082207
31097,31.1522384817
31098,30.7367513823
31099,28.1245958049
31100,28.0067126301
31101,27.6894165111
31102,27.8847312233
31103,29.0745996642
31104,29.0234509097
31105,28.5499098507
31106,29.1513680165
31107,28.8442895293
31108,29.2288069449
31109,29.7484036699
31110,29.5887678747
31111,30.3853647437
31112,29.9344589005
31113,28.853830167
31114,29.5984703013
31115,30.2414431876
31116,31.8709283997
31117,31.8450702735
31118,31.812202318
31119,31.9097786027
31120,32.3372605871
31121,33.1035588764
31122,30.8823181853
31123,30.5051000392
31124,30.5976537393
31125,30.5421059317
31126,31.7189215092
31127,33.5973404812
31128,34.1178772803
31129,32.13694631
31130,32.4342802855
31131,32.6174175997
31132,33.1036602528
31133,32.6995311957
31134,31.3825256221
31135,30.2951315115
31136,28.4999310495
31137,28.0896775057
31138,27.7383948786
31139,27.7715693578
31140,27.7730778922
31141,28.3185424278
31142,28.3439856843
31143,28.5772115209
31144,28.2536075796
31145,28.4073383134
31146,29.072811312
31147,29.2909599883
31148,29.5238024149
31149,30.4964134667
31150,31.0122048042
31151,31.8722512505
31152,30.054025019
31153,30.0936586879
31154,30.0980936725
31155,29.9314826037
31156,30.2829919396
31157,29.0371836078
31158,28.4870566445
31159,28.4358160097
31160,27.5930615526
31161,27.8083551727
31162,28.3173708459
31163,28.0690981313
31164,27.4395723582
31165,27.8647591939
31166,27.9232505204
31167,28.0111031186
31168,28.3664275823
31169,29.4539943989
31170,30.0857137063
31171,29.9990498855
31172,29.5344007073
31173,30.3390682453
31174,31.3977435925
31175,30.8313712984
31176,31.5622761889
31177,32.5904306337
31178,31.3235855906
31179,32.4616906568
31180,31.7905162379
31181,30.812635423
31182,30.0556002261
31183,29.6024135364
31184,28.5065789429
31185,28.4520859587
31186,27.7453171574
31187,27.8241801433
31188,28.3644314794
31189,28.6368247949
31190,29.3671647553
31191,31.4329020417
31192,30.814058271
31193,30.8335697705
31194,29.7820083645
31195,30.7601388028
31196,30.2266418415
31197,29.870442884
31198,30.0237333839
31199,29.1064392343
31200,28.6995333861
31201,28.0230828892
31202,28.1488078451
31203,29.493618692
31204,29.5154999721
31205,29.4944014934
31206,29.5603660224
31207,29.2326115287
31208,29.2059320137
31209,28.900524646
31210,28.8474038399
31211,28.808813177
31212,28.8667961681
31213,28.2141581026
31214,28.1161213213
31215,27.27006086
31216,27.9339206875
31217,27.0933126167
31218,27.4111118666
31219,28.0491894155
31220,28.0838302701
31221,28.0636118873
31222,27.908684152
31223,28.2418852038
31224,28.3865740399
31225,29.1636310289
31226,28.7874535453
31227,28.0394609026
31228,27.6711137835
31229,27.5902109583
31230,27.6209278216
31231,28.3929573738
31232,27.6408793498
31233,27.625508039
31234,27.2730969937
31235,27.2957529918
31236,27.5296695384
31237,27.6639021026
31238,27.6933107008
31239,27.2424232104
31240,27.6213269661
31241,27.7538975756
31242,28.148885189
31243,28.8111795592
31244,29.0130611219
31245,30.0686645049
31246,31.9594827914
31247,30.6445426839
31248,31.5232518853
31249,30.0843406515
31250,29.6039667363
31251,29.6975072598
31252,29.4082731203
31253,29.2704459536
31254,29.264342252
31255,28.2328159157
31256,27.7997580728
31257,28.2740515022
31258,28.318007875
31259,28.3871676972
31260,27.956912218
31261,27.9627305211
31262,28.3204828147
31263,28.3769607777
31264,28.3799815917
31265,28.5520763384
31266,28.6588519967
31267,28.6122749614
31268,28.992260273
31269,28.5596758402
31270,27.9931385744
31271,29.2059836632
31272,28.5164408679
31273,28.8580364116
31274,28.2491569285
31275,28.5965153049
31276,28.9139546051
31277,28.2645331678
31278,28.0626467159
31279,28.0308063167
31280,28.5083583533
31281,28.3447564631
31282,28.297099724
31283,29.0622023641
31284,29.3098746079
31285,28.143955445
31286,29.249077356
31287,30.1332090517
31288,31.5059314714
31289,30.6613988031
31290,30.3401017417
31291,29.823925689
31292,28.5637590782
31293,29.6530697296
31294,29.5231566801
31295,28.9830579045
31296,28.8462723846
31297,28.2541414995
31298,28.0796345754
31299,27.9009392497
31300,28.0508723584
31301,28.1895133204
31302,28.5986864329
31303,28.3292919547
31304,28.4778453078
31305,28.7942979508
31306,28.2590941911
31307,28.4849831861
31308,28.4944567639
31309,28.4564795844
31310,28.7412849305
31311,29.5844428105
31312,30.058040521
31313,29.8954700213
31314,29.6118652057
31315,30.1299889483
31316,29.0420362209
31317,29.3645758186
31318,28.5433070794
31319,28.8933750014
31320,28.5154921264
31321,28.5157200602
31322,29.3139646364
31323,29.9609003342
31324,29.7432061069
31325,29.1791457088
31326,29.8991726506
31327,30.6081333208
31328,31.7173856124
31329,30.9012115212
31330,30.3555907597
31331,31.7362480991
31332,32.3939686542
31333,32.8357222072
31334,33.4574432189
31335,32.6953671106
31336,32.7812553702
31337,30.651589807
31338,30.0595429308
31339,30.4306952723
31340,30.2763620795
31341,30.0295070329
31342,29.3711248694
31343,29.8418893191
31344,30.8202376961
31345,29.5981128874
31346,30.8593592363
31347,30.7469501833
31348,30.7680001033
31349,31.5938081943
31350,31.046349617
31351,31.9076758533
31352,31.0015815074
31353,32.5254048319
31354,30.4460782685
31355,30.9917460562
31356,30.791625154
31357,30.5279802878
31358,30.4435924804
31359,31.3618749211
31360,33.2226449491
31361,33.0491378636
31362,33.7745722383
31363,33.722618988
31364,31.7977447679
31365,30.674983741
31366,30.927907645
31367,30.2305968172
31368,29.5947260626
31369,29.9211198221
31370,31.0513988283
31371,30.7805278915
31372,29.653410633
31373,29.3973716435
31374,29.0004645311
31375,29.3390834237
31376,30.3832389873
31377,30.3185276521
31378,29.217584182
31379,29.595881003
31380,30.6982796977
31381,30.4466855879
31382,31.7531262269
31383,31.9751955173
31384,30.3408703902
31385,30.1462320562
31386,33.0897646955
31387,32.3528180232
31388,30.3140012561
31389,30.6677144205
31390,33.2011452317
31391,31.1348111962
31392,34.6595734311
31393,31.5433591102
31394,30.488459158
31395,29.972124714
31396,29.7713156464
31397,29.0376913481
31398,29.307581274
31399,29.8368605277
31400,29.07105345
31401,28.8635103729
31402,28.7666944093
31403,27.8632342776
31404,28.2380091545
31405,27.7598672223
31406,27.7104725407
31407,27.7902485676
31408,28.2918503176
31409,29.0692694955
31410,29.5675843687
31411,29.4933483801
31412,29.5676102707
31413,29.7668050477
31414,30.2265421022
31415,29.8535591698
31416,29.5217472847
31417,29.0109992773
31418,29.01836909
31419,28.9094598828
31420,28.7236790383
31421,29.3350527332
31422,29.9541119174
31423,29.5200283967
31424,29.4419907336
31425,30.693931703
31426,30.0137177174
31427,30.2534921356
31428,30.7393228486
31429,30.8497949998
31430,30.7391714743
31431,28.9777304382
31432,28.9803552731
31433,30.1462898517
31434,29.3419310233
31435,29.0742170619
31436,29.2203118833
31437,28.4720347227
31438,28.3132414027
31439,28.6747622457
31440,28.4845318419
31441,28.811249115
31442,29.1160024502
31443,28.8184041067
31444,28.6410091752
31445,28.6298372037
31446,28.0522341187
31447,28.1998821032
31448,28.2410666524
31449,28.5028074775
31450,29.2059325701
31451,29.5574781709
31452,29.2870052821
31453,28.7889114203
31454,29.1367562424
31455,29.4811265203
31456,29.3574598105
31457,28.7164400238
31458,29.4293084397
31459,29.5476810352
31460,29.7002861124
31461,29.6555906486
31462,29.5649781441
31463,29.4181695126
31464,30.3629999942
31465,30.5530000708
31466,30.3800485139
31467,32.6995619009
31468,29.886071952
31469,30.43996245
31470,32.1599833918
31471,32.873703648
31472,32.5363948411
31473,32.2021831411
31474,33.7720668328
31475,33.1756658162
31476,31.9434883966
31477,31.8306474916
31478,31.4729877001
31479,31.0994313602
31480,31.3152283307
31481,30.5492505676
31482,29.9483988286
31483,30.2936276074
31484,30.2688752471
31485,31.2452199418
31486,31.7687812779
31487,32.3688724469
31488,31.6967154952
31489,31.553055621
31490,31.4101835646
31491,30.1911471308
31492,30.3560303314
31493,30.0458888963
31494,30.3787546158
31495,30.5661110752
31496,30.7637629549
31497,31.0165657837
31498,31.9052807251
31499,32.5570168911
31500,32.8115257843
31501,32.8598335996
31502,33.2758817729
31503,32.5825578519
31504,32.0206547537
31505,32.2279306656
31506,28.7607146605
31507,29.0026163919
31508,30.4115893285
31509,29.7476688455
31510,30.7208610216
31511,29.5237710167
31512,30.914968492
31513,31.0697665115
31514,30.7669841892
31515,31.7890558651
31516,33.0642871879
31517,31.9484183645
31518,31.6953028819
31519,30.2453235744
31520,30.8037541458
31521,31.5199743218
31522,30.7173270031
31523,31.1434810702
31524,32.0008519837
31525,30.8031407392
31526,30.5338703168
31527,30.6624634451
31528,30.7352475727
31529,30.1453085396
31530,29.8745862922
31531,30.2201188268
31532,28.1061991782
31533,28.2904243541
31534,28.2641557821
31535,28.4350952706
31536,28.5579872754
31537,28.7702073702
31538,28.7452606838
31539,29.1378968445
31540,29.9988434911
31541,29.9664294224
31542,30.275588176
31543,29.7125022993
31544,30.9009986838
31545,30.2258196119
31546,30.0033000546
31547,29.0640003704
31548,28.6495970526
31549,28.6668418437
31550,28.252223702
31551,28.9472411154
31552,28.4153997081
31553,28.3522285338
31554,29.2514577666
31555,29.5904658659
31556,28.4507477458
31557,28.5627293811
31558,28.8726177177
31559,28.0291125559
31560,27.7033349361
31561,27.8533431908
31562,28.1458755377
31563,28.2259900475
31564,28.7111894044
31565,28.2287066519
31566,28.1441050415
31567,29.1050262189
31568,28.6211113822
31569,28.1296926199
31570,28.4796986248
31571,28.2208262552
31572,28.5276687925
31573,29.3931302191
31574,28.8121874657
